starters,positions
GreeTr00,QB
HolmPr00,RB
AlexDe00,WR
MinnMa00,WR
DunnJa00,TE
GonzTo00,TE
TaitJo20,LT
WateBr55,LG
WiegCa20,C
ShieWi00,RG
SpeaMa20,RT
HickEr20,LDE
DownEr20,LDT
RansDe20,RDT
ClemDu20,RDE
BushLe20,SLB
PattMa21,MLB
EdwaDo20,WLB
CrocRa20,LCB
WarfEr20,RCB
WeslGr20,SS
WoodJe00,FS
