starters,positions
WeinCh00,QB
BiakTi00,RB
MuhaMu00,WR
HayeDo00,WR
ByrdIs00,WR
WallWe00,TE
SteuTo00,LT
NesbJa20,LG
MitcJe20,C
DonnKe21,RG
TerrCh20,RT
WillJa26,LDE
GilbSe00,LDT
JenkKr00,RDT
RuckMi20,RDE
NaviHa20,SLB
TownLe20,MLB
WellDe20,WLB
AndeRa21,LCB
EvanDo21,RCB
MintMi21,SS
GranDe21,FS
