starters,positions
LockDr00,QB
LindPh00,RB
JeudJe00,WR
PatrTi00,WR
ButtJa00,TE
VannNi00,TE
BollGa00,T
DotsDe00,T
GlasGr00,G
RisnDa00,G
CushLl00,C
WillDe04,DL
PurcMi00,DL
HarrSh00,DE
ReedMa01,OLB
ChubBr00,OLB
JohnAl01,ILB
JeweJo00,ILB
OjemMi00,CB
CallBr00,CB
JackKa99,S
SimmJu00,S
