starters,positions
LindRy00,QB
TaylSt00,RB
FitzLa00,WR
FloyMi00,WR
FellDa01,TE
HousRo01,TE
VeldJa20,LT
LarsTe20,LG
SendLy20,C
FanaPa20,RG
MassBo00,RT
CampCa99,DE
RuckFr99,DT
WillDa99,NT
KellTo21,WILL
FootLa20,ILB
AchoSa00,ILB
OkafAl00,SAM
PetePa00,LCB
CromAn20,RCB
JeffTo00,SS
JohnRa98,S
