starters,positions
YateT.00,QB
FostAr00,RB
VickLa00,FB
WaltKe00,WR
JoneJa03,WR
DaniOw00,TE
BrowDu20,LT
SmitWa21,LG
MyerCh20,C
CaldAn20,RG
WinsEr20,RT
SmitAn22,DE
WattJ.00,DE
CodySh20,NT
CushBr99,ILB
RyanDe20,ILB
ReedBr00,SLB
BarwCo99,WLB
JackKa99,LCB
JoseJo20,RCB
QuinGl99,SS
MannDa21,FS
