starters,positions
TestVi00,QB
JoneJu01,RB
AndeRi00,FB
MorgQu00,WR
JohnKe00,WR
WittJa00,TE
AdamFl00,LT
AlleLa00,LG
JohnAl22,C
GuroAn20,RG
VollKu20,RT
ElliGr20,LDE
CarsLe20,LDT
GlovLa00,RDT
WileMa00,RDE
ShanSc20,SLB
NguyDa20,MLB
CoakDe00,WLB
NewmTe20,LCB
FrazLa20,RCB
ScotLy20,SS
WillRo03,FS
