starters,positions
SmitAl03,QB
HuntKa00,RB
HillTy00,WR
ThomDe05,WR
RobiDe01,WR
KelcTr00,TE
FishEr00,LT
WitzBr00,LG
MorsMi00,C
DuveLa00,RG
SchwMi00,RT
NuneRa00,LDE
LogaBe00,NT
BailAl00,RDE
HousJu00,LOLB
JohnDe25,LILB
RaglRe00,RILB
ZombFr00,ROLB
PeteMa00,LCB
NelsSt01,RCB
ParkRo01,S
SoreDa01,S
