starters,positions
AyodAk20,MOLB
JameBr20,MILB
RomoTo00,QB
JoneJu01,RB
CrayPa00,WR
HurdSa00,WR
WittJa00,TE
FasaAn00,TE
AdamFl00,LT
KosiKy20,LG
ProcCo20,C
DaviLe21,RG
ColoMa20,RT
SpeaMa21,LDE
JohnTa20,NT
CantCh21,RDE
ElliGr20,SLB
WareDe99,WLB
ReevJa20,LCB
HenrAn20,RCB
WillRo03,SS
HamlKe20,FS
