starters,positions
AlleJo02,QB
SingDe00,RB
GillRe00,FB
DiggSt00,WR
SandEm00,WR
KnoxDa00,TE
BrowSp00,T
DawkDi00,T
WillDa06,G
BateRy02,G
MorsMi00,C
RousGr00,DE
HughJe99,DE
OlivEd00,DT
PhilHa00,DT
MilaMa00,LB
EdmuTr01,LB
JackDa02,CB
JohnTa01,CB
WallLe00,CB
HydeMi00,S
PoyeJo00,S
