starters,positions
AndeDe00,QB
StewJo00,RB
TolbMi00,FB
FuncDe00,WR
DickEd00,TE
OlseGr00,TE
RemmMi00,LT
NorwAn01,LG
LarsTy00,C
ScotCh23,RG
TurnTr01,RT
JohnCh98,LDE
LotuSt00,LDT
ShorKa00,RDT
HortWe00,RDE
ThomSh01,SLB
KleiAJ00,MLB
DaviTh20,WLB
BradJa00,LCB
McClRo98,RCB
GrifMi99,SS
BostTr00,FS
