starters,positions
WilsWa00,QB
JoneKe01,RB
RisoAn00,WR
PritMi00,WR
HaynMi00,WR
HillDr00,WR
KennMi00,LT
HoovHo20,LG
DukeJa20,C
FralBi00,RG
HintCh00,RT
GardMo20,LDE
GoldBi20,NT
EppsTo20,NT
BarnOl20,RDE
SoloJe20,LILB
TuggJe00,RILB
ConnDa20,ROLB
McKyTi20,LCB
SandDe00,RCB
DonaJe20,SS
CaseSc00,FS
