starters,positions
AlleDw00,F
LuckAn00,QB
BallVi00,RB
WaynRe00,WR
AverDo00,WR
FleeCo00,TE
CastAn00,LT
LinkJe20,LG
SateSa20,C
McGlMi20,RG
JustWi20,RT
ReddCo20,DE
GuyxLa00,DT
JohnAn03,NT
FreeDw00,RUSH
FreeJe00,WILL
MathRo20,SLB
AngePa99,MIKE
VaugCa00,LCB
DaviVo99,RCB
LefeJo00,SS
BethAn20,FS
