starters,positions
BartSt00,QB
CainLy00,RB
AndrWi00,FB
JackAl00,WR
JenkAl00,WR
MillJu00,TE
KennMi00,LT
HowePa20,LG
VanNJe00,C
ThieR.00,RG
BryaWa21,RT
YeatJe20,LDE
SmitDo22,NT
MerrJe20,RDE
DaviPa23,LOLB
KuykFu00,LILB
CurrBu20,RILB
WillJo24,ROLB
ButlBo21,LCB
JohnKe26,RCB
GlazBo20,SS
PridTo20,FS
