starters,positions
StanDr00,QB
MorrMa00,RB
FeltJe00,FB
JohnCa00,WR
JohnBr02,WR
HellWi00,TE
BackJe20,LT
RamiMa20,LG
RaioDo20,C
GandDy20,RG
CherGo20,RT
HuntJa24,LDE
HillSa99,DT
JackGr20,DT
AvriCl99,RDE
PeteJu00,OLB
SimsEr20,OLB
LevyDe99,MLB
PeteWi20,LCB
HenrAn20,RCB
WhitMa99,SS
DelmLo99,FS
