starters,positions
MoorKe02,QB
McFaDa00,RB
BeasCo00,WR
WillTe01,WR
WittJa00,TE
HannJa00,TE
SmitTy00,LT
CollLa01,LG
FredTr00,C
MartZa00,RG
FreeDo20,RT
LawrDe00,LDE
HaydNi99,DT
CrawTy00,DT
HardGr99,RDE
HitcAn00,SLB
McClRo00,MLB
LeexSe99,WLB
CarrBr99,LCB
OlatAy00,RCB
ChurBa99,SS
JoneBy00,FS
