starters,positions
LeftBy00,QB
JoneGr01,RB
WimbDe00,FB
SmitJi00,WR
BradKy00,TE
WrigGe00,TE
BarnKh20,LT
ManuVi20,LG
MeesBr20,C
NaeoCh20,RG
WillMa25,RT
HaywRe20,LDE
StroMa01,LDT
HendJo99,RDT
SpicPa20,RDE
AyodAk20,OLB
SmitDa24,OLB
PeteMi20,MLB
MathRa99,LCB
WrigKe20,RCB
CoopDe20,SS
GranDe21,FS
