starters,positions
GeorJe00,QB
HestJe00,WR
BrooBi00,WR
MrosBo00,TE
ClarKe00,TE
ColeJa20,TE
MossZe20,LT
DixoRa20,LG
BaldBr20,C
SchuWi20,RG
CallKe20,RT
ThomDo25,LDE
SiraTo20,NT
HandJo20,RDE
BankCh01,LOLB
RadeSc20,LILB
HerrJe20,RILB
BickDu00,ROLB
GoodCh20,LCB
DaniEu20,RCB
BallMi20,SS
TaylKe20,FS
