starters,positions
SmitAl03,QB
CharJa00,RB
McClDe00,WR
AverDo00,WR
BoweDw00,WR
FasaAn00,TE
AlbeBr20,LT
AlleJe01,LG
HudsRo00,C
AsamJo20,RG
FishEr00,RT
JackTy98,LDE
PoexDo00,NT
DeViMi99,RDE
HousJu00,LOLB
JordAk99,LILB
JohnDe25,RILB
HaliTa20,ROLB
FlowBr99,LCB
SmitSe99,RCB
BerrEr99,SS
LewiKe00,FS
