starters,positions
RyanMa00,QB
SnelJa00,RB
MughOv00,FB
WhitRo00,WR
GonzTo00,TE
PeelJu00,TE
BakeSa21,LT
BlalJu20,LG
McClTo20,C
DahlHa20,RG
ClabTy20,RT
AbraJo00,LDE
BabiJo20,UT
JohnTh20,NT
AndeJa98,RDE
NichSt99,SLB
LoftCu99,MLB
PeteMi20,WLB
HousCh99,CB
GrimBr20,CB
ColeEr21,SS
DeCoTh99,FS
