starters,positions
GlasGr00,C/G
DrisJe00,QB
ScarBo01,RB
AmenDa00,WR
GollKe00,WR
JoneMa02,WR
JameJe00,TE
WagnRi00,T
DeckTa00,T
WiggKe00,G
DahlJo00,G
RobiAS00,DE
OkwaRo01,DE
AtkiJo01,DT
HarrDa03,DT
KennDe00,LB
JoneCh05,LB
DaviJa01,LB
SlayDa00,CB
ColeJu01,CB
HarrWi02,S
WilsTa00,S
