starters,positions
McCaA.00,QB
BernGi00,HB
SanuMo00,WR
GreeA.00,WR
JoneMa02,WR
KrofTy00,TE
WhitAn20,LT
BoliCl00,LG
BodiRu00,C
ZeitKe00,RG
SmitAn23,RT
DunlCa99,LDE
AtkiGe99,DT
PekoDo20,NT
JohnMi98,RDE
HawkA.20,SLB
MauaRe99,MLB
BurfVo00,WLB
KirkDr00,LCB
JonePa20,RCB
WillSh02,SS
NelsRe99,FS
