starters,positions
DaltAn00,QB
GreeBe00,HB
GreeA.00,WR
SanuMo00,WR
EifeTy00,TE
SmitAl02,TE
WhitAn20,LT
BoliCl00,LG
CookKy20,C
ZeitKe00,RG
SmitAn23,RT
DunlCa99,LDE
ThomBr01,DT
PekoDo20,NT
JohnMi98,RDE
BurfVo00,LB
ReyxVi00,LB
NewmTe20,LCB
JonePa20,RCB
IlokGe00,SS
NelsRe99,FS
CrocCh20,DB
