starters,positions
GabbBl00,QB
DrewMa00,RB
OwenMo01,FB
RobiLa01,WR
BlacJu00,WR
LewiMa00,TE
MonrEu20,LT
BrewMi00,LG
MeesBr20,C
NwanUc20,RG
WhimGu20,RT
MincJe99,LDE
KnigTe99,DT
AluaTy99,DT
BranAn00,RDE
BoswKy00,OLB
AlleRu00,OLB
PoluPa99,MLB
MathRa99,LCB
CoxxDe99,RCB
LandDa21,SS
LoweDw99,FS
