starters,positions
KitnJo00,QB
JoneKe02,RB
WillRo04,WR
FurrMi00,WR
CampDa00,TE
PollMa00,TE
BackJe20,LT
VerbRo20,LG
RaioDo20,C
SaipBl20,RG
StokBa20,RT
DeVrJa20,LDE
ReddCo20,DT
BellMa20,NT
EdwaKa20,RDE
BailBo20,SLB
LenoPa20,MLB
SimsEr20,WLB
BryaFe20,LCB
BlyxDr00,RCB
KennKe21,SS
HoltTe20,FS
