starters,positions
KitnJo00,QB
JoneKe02,HB
PollMa00,FB
WillRo04,WR
FurrMi00,WR
CampDa00,TE
BackJe20,LT
DeMuRi20,LG
RaioDo20,C
SaipBl20,RG
StokBa20,RT
EdwaKa20,LDE
ReddCo20,DT
BellMa20,NT
HallJa21,RDE
LenoPa20,SLB
BailBo20,MLB
SimsEr20,WLB
BryaFe20,LCB
BlyxDr00,RCB
BullDa20,SS
HoltTe20,FS
