starters,positions
PresDa01,QB
ElliEz00,RB
GallMi00,WR
LambCe00,WR
SchuDa00,TE
McKeSe01,TE
CollLa01,T
SmitTy00,T
McGoCo01,G
MartZa00,G
BiadTy00,C
WatkCa00,DE
ArmsDo00,DE
LawrDe00,DE
OdigOs00,DT
ParsMi00,LB
VandLe00,LB
LewiJo01,CB
DiggTr00,CB
BrowAn02,CB
KearJa00,S
KazeDa00,S
