starters,positions
RyanMa00,QB
FreeDe00,RB
DiMaPa00,FB
SanuMo00,WR
JoneJu02,WR
TammJa00,TE
MattJa00,LT
LeviAn20,LG
MackAl20,C
ChesCh21,RG
SchrRy00,RT
ShelDe00,DE
JackTy98,DE
BabiJo20,DT
JarrGr00,DT
WeatSe99,LB
JoneDe01,LB
BeasVi00,LB
TrufDe00,CB
AlfoRo00,CB
IshmKe00,S
AlleRi00,S
