starters,positions
KosaBe00,QB
ByneEa00,RB
ManoTi00,RB
SlauWe00,WR
LangRe00,WR
NewsOz00,TE
FarrPa20,LT
WillLa21,LG
RakoGr20,C
FikeDa20,RG
RisiCo00,RT
SimsDa20,LDE
GoliBo00,NT
PerrMi00,RDE
GrayDa22,LOLB
JunkMi20,LILB
JohnMi00,RILB
MattCl00,ROLB
MinnFr00,LCB
DixoHa00,RCB
WashBr20,SS
WrigFe21,FS
