starters,positions
BlakJe00,QB
HearGa00,RB
CothJe00,FB
ScotDa00,WR
PickCa00,WR
McGeTo00,TE
AndeWi00,LT
BrahRi20,LG
BrilDa20,C
BlacKe20,RG
WaltJo20,RT
CopeJo20,LDE
WilkDa22,LDT
JohnTi20,RDT
SmitAr21,RDE
FranJa20,LLB
TovaSt20,MLB
McDoRi20,RLB
AmbrAs00,LCB
SpenJi21,RCB
WalkBr20,SS
OrlaBo20,FS
