starters,positions
WhitDa01,QB
DorsTo00,RB
SpriRo00,FB
JohnBu00,WR
PearDr00,WR
DuprBi00,TE
DonoPa00,LT
ScotHe00,LG
ShawRo20,C
RaffTo20,RG
CoopJi21,RT
JoneEd00,LDE
DuttJo00,LDT
WhitRa00,RDT
MartHa00,RDE
BrowGu20,LLB
BreuBo00,MLB
LewiD.20,RLB
WallEv00,LCB
ThurDe20,RCB
WateCh00,SS
DownMi20,FS
