starters,positions
MannPe00,QB
JameEd00,RB
FinnJi00,FB
HarrMa00,WR
IsmaQa00,WR
PollMa00,TE
GlenTa99,LT
DeMuRi20,LG
SatuJe55,C
DiemRy20,RG
JackWa20,RT
BrocRa20,LDE
ScioBr20,LDT
CannJa20,RDT
BratCh20,RDE
PeteMi20,LLB
MorrRo20,MLB
WashMa99,RLB
HarrWa21,LCB
MackDa20,RCB
BirdCo20,SS
BashId20,FS
