starters,positions
FergJo00,QB
CollMi00,RB
MillTe00,RB
ButlJe00,WR
LewiFr00,WR
ShipJo20,TE
JoneKe21,LT
McKeRe20,LG
ParkWi20,C
DeLaJo01,RG
DevlJo20,RT
WillBe00,LDE
KadiMi20,NT
WhitSh21,RDE
RobeIs00,LOLB
HaslJi20,LILB
NelsSh20,RILB
SanfLu20,ROLB
ClarMa20,LCB
RomeCh20,RCB
FreeSt20,SS
NixoJe20,FS
