starters,positions
SkelJo00,QB
StepLa00,RB
DoucEa00,WR
FitzLa00,WR
RobeAn00,WR
HousRo01,TE
BatiDA20,LT
CollDa20,LG
SendLy20,C
OhrnRi20,RG
MassBo00,RT
CampCa99,DE
DockDa20,DT
SchoOB99,LOLB
LenoPa20,ILB
WashDa99,ILB
AchoSa00,ROLB
PetePa00,LCB
FlemJa00,CB
GayxWi99,RCB
WilsAd99,SS
RhodKe20,FS
