starters,positions
WentCa00,QB
TaylJo02,RB
PittMi01,WR
PascZa00,WR
HiltT.00,WR
DoylJa00,TE
SmitBr06,T
FishEr00,T
NelsQu00,G
GlowMa00,G
KellRy00,C
MuhaAl00,DE
PayeKw00,DE
StewGr00,DT
BuckDe00,DT
LeonDa00,LB
OkerBo00,LB
FranZa00,LB
MoorKe03,CB
RhodXa00,CB
SendAn00,FS
OdumGe00,S
