starters,positions
RodgAa00,QB
LacyEd00,RB
AdamDa01,WR
NelsJo00,WR
CobbRa00,WR
QuarAn00,TE
BakhDa00,LT
SittJo20,LG
LinsCo00,C
LangT.20,RG
BulaBr20,RT
BoydJo00,LDE
GuioLe99,NT
DaniMi00,RDE
PeppJu99,LOLB
BarrSa00,MLB
HawkA.20,BLB
MattCl99,ROLB
WillTr99,LCB
ShieSa00,RCB
BurnMo99,SS
ClinHa00,FS
