starters,positions
PalmCa00,QB
PerrCh00,HB
JohnJe00,FB
HousTJ00,WR
JohnCh01,WR
KellRe00,TE
JoneLe23,LOT
SteiEr20,LG
BrahRi20,C
WillBo21,RG
AndeWi00,ROT
SmitJu20,LDE
RobiBr20,LDT
ThorJo21,RDT
GeatRo21,RDE
JohnLa20,SLB
ThurOd20,MLB
SimmBr20,WLB
ONeaDe00,LCB
JameTo99,RCB
KaesKe20,SS
WillMa20,FS
