starters,positions
GarrDa00,QB
DrewMa00,RB
WalkMi01,WR
HoltTo00,WR
WilfEr00,TE
LewiMa00,TE
MonrEu20,LT
ManuVi20,LG
MeesBr20,C
NwanUc20,RG
BritEb20,RT
GrovQu99,DE
HarvDe99,DE
KnigTe99,DT
HendJo99,DT
DuraJu99,LB
SmitDa24,LB
AlleRu00,LB
MathRa99,CB
CoxxDe99,CB
AlexGe99,SS
SmitAn21,FS
