starters,positions
CutlJa00,QB
FortMa00,RB
WilsMa02,WR
MariMa00,WR
BennMa00,TE
MillZa02,TE
LenoCh00,LT
SlauMa20,LG
GrasHr00,C
DucaVl20,RG
LongKy00,RT
JenkJa01,DE
RatlJa20,NT
McPhPe00,OLB
YounWi99,OLB
McClSh00,ILB
JoneCh05,ILB
McMaSh99,CB
PortTr99,CB
FullKy00,CB
AmosAd00,S
JoneHa02,S
