starters,positions
BurrJo01,QB
BernGi00,HB
BoydTy00,WR
GreeA.00,WR
HiggTe00,WR
SampDr00,TE
AdenHa00,G
SpaiQu00,G
RedmAl01,G
JordMi01,G
HopkTr01,C
HubbSa00,DE
WillXa00,DT
CoviCh00,DT
DaniMi00,DT
WilsLo00,LB
ByneJo00,LB
JackWi02,CB
BrowTo01,CB
AlexMa01,CB
BellVo00,S
BateJe00,S
