starters,positions
PedeDo00,QB
PrenTr00,RB
EdwaMa00,FB
JohnKe01,WR
NortDe00,WR
CampMa00,TE
SheaAa00,TE
ObenRo20,LT
BundJi20,LG
WohlDa20,C
LindEv20,RG
ZahuSt20,RT
BrowCo22,LDE
RoyeOr20,LDT
ColiSt20,RDT
McKeKe20,RDE
RainWa20,MLB
MillJa01,WLB
JoneLe20,LB
SandLe20,LCB
McCuDa22,RCB
SmitMa21,SS
EllsPe20,FS
FullCo20,DB
