starters,positions
MallRy00,QB
BlueAl00,RB
HopkDe00,WR
JohnAn02,WR
JohnDa04,WR
GrahGa00,TE
BrowDu20,LT
JoneBe01,LG
MyerCh20,C
BrooBr00,RG
NewtDe00,RT
CricJa00,LDE
PickRy20,NT
WattJ.00,RDE
DentAk00,WILL
CushBr99,MIKE
ReedBr00,SAM
MercWh00,LB
BouyA.00,LCB
JoseJo20,RCB
MannDa21,SS
LewiKe00,FS
