starters,positions
RyanMa00,QB
FreeDe00,RB
SanuMo00,WR
JoneJu02,WR
HoopAu00,TE
StocLu00,TE
MattJa00,T
McGaKa00,T
BrowJa04,G
CarpJa00,G
MackAl20,C
CrawJa00,DL
McKiTa00,DE
JarrGr00,DT
BeasVi00,OLB
JoneDe01,LB
CampDe00,LB
TrufDe00,CB
OlivIs00,CB
NealKe01,S
KazeDa00,S
AlleRi00,S
