starters,positions
RyanMa00,QB
FreeDe00,RB
DiMaPa00,FB
WhitRo00,WR
JoneJu02,WR
ToilLe00,TE
MattJa00,LT
LeviAn20,LG
PersMi00,C
ChesCh21,RG
SchrRy00,RT
BeasVi00,DE
ClayAd00,DE
BabiJo20,DT
WorrPa00,LB
SchoOB99,LB
DuraJu99,LB
CollJa02,CB
TrufDe00,CB
AlfoRo00,CB
MoorWi99,S
AlleRi00,S
