starters,positions
MayfBa00,QB
ChubNi00,RB
RatlDa00,WR
BeckOd00,WR
LandJa00,WR
BrowPh01,TE
RobiGr01,T
HubbCh00,T
KushEr00,G
BitoJo00,G
TretJC00,C
GarrMy00,DE
VernOl00,DE
OgunLa00,DT
RichSh00,DT
SchoJo00,LB
WilsMa03,LB
MitcTe00,CB
CarrTr00,CB
RandDa00,S
MurrEr00,S
WhitJe02,S
