starters,positions
GarrDa00,QB
DrewMa00,RB
ThomMi01,WR
OsgoKa00,WR
MillZa02,TE
LewiMa00,TE
MonrEu20,LT
ManuVi20,LG
MeesBr20,C
NwanUc20,RG
BlacJo20,RT
LaneAu99,DE
MincJe99,DE
KnigTe99,DT
AluaTy99,DT
DuraJu99,LB
MorrKi20,LB
SmitDa24,LB
MathRa99,CB
CoxxDe99,CB
GreeCo99,SS
CareDo00,FS
