starters,positions
DaltAn00,QB
HewiRy00,HB
MixoJo00,HB
GreeA.00,WR
LaFeBr00,WR
KrofTy00,TE
OgbuCe00,LT
BoliCl00,LG
BodiRu00,C
HopkTr01,RG
FishJa00,RT
DunlCa99,LDE
AtkiGe99,DT
SimsPa99,NT
JohnMi98,RDE
VigiNi00,SLB
BurfVo00,MLB
ReyxVi00,WLB
KirkDr00,LCB
JonePa20,RCB
WillSh02,SS
IlokGe00,FS
