starters,positions
RyanMa00,QB
JackSt00,RB
WhitRo00,WR
DougHa00,WR
JoneJu02,WR
ToilLe00,TE
MattJa00,LT
BlalJu20,LG
StonJa02,C
AsamJo20,RG
SchrRy00,RT
BierKr99,DE
GoodMa01,DE
BabiJo20,DT
JackTy98,DT
BartJo01,LB
WorrPa00,LB
McClRo98,CB
TrufDe00,CB
WilsJo99,CB
MoorWi99,S
LoweDw99,S
