starters,positions
EldrBr00,H-B
MannPe00,QB
AddaJo00,RB
WaynRe00,WR
CollAu00,WR
ClarDa00,TE
LinkJe20,LT
RichJa20,LG
SatuJe55,C
PollMi20,RG
DiemRy20,RT
MathRo20,LDE
MoalFi99,LDT
MuirDa20,RDT
FreeDw00,RDE
BracGa20,MLB
ConnKa99,WLB
HaydKe20,LCB
LaceJa99,CB
PoweJe99,RCB
BullMe99,SS
BethAn20,FS
