starters,positions
KaneDa00,QB
AndeJa00,RB
JeffSh00,WR
MathTe00,WR
KozlBr00,TE
KellRe00,TE
WhitBo23,LT
CollCa20,LG
McClTo20,C
ClarTr20,RG
SalaEp20,RT
KernPa99,LDE
HallTr20,LDT
JaspEd20,RDT
SmitBr21,RDE
CrocHe20,SLB
KellJe20,MLB
DrafCh20,WLB
BuchRa00,LCB
AmbrAs00,RCB
CartMa20,SS
BradRo20,FS
