,0
qbs_seasonAvg_yards_per_completion,0.7456178828904962
1_opp_rush_attempts,0.7486884408662582
opp_5_opp_interceptions,0.7575458179114039
5_points,0.758658809445709
qbs_attemptedPasses10_0,0.7609631149135584
opp_5_net_pass_yards,0.7623413579066683
points10_3,0.7672648057040432
1_fourth_down_attempts,0.7674340677809208
time_5_rush_yards,0.7717320963954873
qbs_allowedPassingTouchdowns10_1,0.773900914033226
time_5_total_yards,0.7773280534149746
time_5_opp_third_down_conversions,0.781289805221703
1_fumbles,0.7823731284331488
points10_9,0.7882171860959992
qbs_careerAvg_completion_percentage,0.7891439875311526
time_5_interceptions,0.8001907979882094
opp_5_first_downs,0.8035574003078705
qbs_seasonAvg_passing_yards,0.8054143365204682
1_opp_fourth_down_conversions,0.8055789391764588
qbs_last5_adjusted_net_yards_per_pass_attempt,0.8077829159351689
qbs_completedPasses10_9,0.822073788445958
5_total_yards,0.8227663721339736
eloSmooth-0.25,0.8231212759621267
points10_1,0.8273382820463637
qbs_allowedPassingTouchdowns10_0,0.8283498568569673
opp_5_opp_net_pass_yards,0.8303212910205227
5_rush_yards,0.8335297660669927
opp_5_turnovers,0.8347234918871369
qbs_last5_interceptions_thrown,0.841420467370649
duration_x.1,0.8466344402474788
qbs_last5_yards_per_completion,0.8506554710502273
pointsAllowed10_8,0.867630135178386
opp_total_yards,0.8694863282033725
opp_5_fumbles_lost,0.8716993539910736
time_5_yards_from_penalties,0.8782448844330207
qbs_last5_net_gained_per_pass_attempt,0.884337240514491
1_opp_time_of_possession,0.8905000801544904
1_opp_yards_lost_from_sacks,0.8947385961374303
1_opp_pass_yards,0.895838238379538
5_opp_times_sacked,0.8982857076015213
5_rush_attempts,0.8990289197984468
opp_pass_yards,0.9005663730316782
qbs_seasonAvg_attempted_passes,0.9008435131965661
1_opp_net_pass_yards,0.9070024987382127
qbs_completedPasses10_7,0.9070840105150982
time_5_opp_turnovers,0.9113990424686571
time_5_opp_pass_completions,0.9118826714731618
time_5_opp_rush_touchdowns,0.9156002827745459
5_fourth_down_conversions,0.9200044138981127
5_fumbles,0.9210788204877176
elo,0.924200861495575
1_penalties,0.9257289859686095
1_pass_touchdowns,0.9333124833391503
time_5_rush_touchdowns,0.933585964916619
season,0.9343451698093406
opp_rush_yards,0.9371745772891079
qbs_last1_interception_percentage,0.9374212855720114
qbs_last1_completed_passes,0.941063422724757
qbs_last1_isHome,0.9432330149209096
qbs_last1_rush_touchdowns,0.9432716498401648
qbs_last1_td_percentage,0.9442488222159933
1_fumbles_lost,0.9444690669507163
5_yards_from_penalties,0.9463083834698167
qbs_pastSeasonGameWinningDrives,0.9544921416124192
qbs_last1_adjusted_yards_per_attempt,0.9556389076295415
qbs_last1_yards_lost_from_sacks,0.9603564766948505
points10_5,0.9629992000966137
opp_5_penalties,0.9634635183972363
opp_5_yards_lost_from_sacks,0.9649413701376313
qbs_allowedPassingTouchdowns10_8,0.9667722357750799
pointsAllowed10_4,0.9711008977409372
1_opp_pass_touchdowns,0.9755966631615083
qbs_last1_yards_per_attempt,0.9776976416283386
opp_5_fumbles,0.9782514388577404
