abbr,wy,qb,qb_not_full_game,rb1,rb2,wr1,wr2,wr3
MIN,3 | 1990,WilsWa00,0,WalkHe00,FennRi00,JoneHa00,CartAn00,JordSt00
CIN,3 | 1990,EsiaBo00,0,BrooJa00,GreeHa00,McGeTi00,BrowEd00,KattEr00
NWE,3 | 1990,WilsMa00,1,StepJo00,PerrBo00,FryaIr00,DykeHa00,CookMa00
CLE,3 | 1990,KosaBe00,0,MetcEr00,HoarLe00,NewsOz00,SlauWe00,LangRe00
SDG,3 | 1990,TollBi00,0,ButtMa00,BernRo00,McEwCr00,MillAn00,WilsWa01
GNB,3 | 1990,MajkDo00,0,HaddMi00,ThomDa01,FontHe00,SharSt00,WeatCl00
KAN,3 | 1990,DebeSt00,0,OkoyCh00,WordBa00,ThomRo01,HarrEm00,PaigSt00
NOR,3 | 1990,FourJo00,0,MayeRu00,HillDa00,TurnFl00,MartEr00,HillLo00
CRD,3 | 1990,RoseTi00,0,JohnJo00,ThomAn00,GreeRo01,SmitJT00,ProeRi00
NYG,3 | 1990,SimmPh00,0,AndeOt00,HampRo00,MeggDa00,IngrMa00,ManuLi00
MIA,3 | 1990,MariDa00,0,SmitSa00,LogaMa00,JensJi00,PaigTo00,ClayMa00
OTI,3 | 1990,MoonWa00,0,WhitLo00,PinkAl00,HillDr00,GiviEr00,JeffHa00
CLT,3 | 1990,TrudJa00,1,BentAl00,ClarKe00,VerdCl00,HestJe00,BrooBi00
WAS,3 | 1990,RypiMa00,1,ByneEa00,RiggGe00,SandRi00,ClarGa00,MonkAr00
DAL,3 | 1990,AikmTr00,0,SmitEm00,HighAl00,McKiDe01,NovaJa00,WrigAl00
DEN,3 | 1990,ElwaJo00,0,HumpBo00,WindSa00,SeweSt00,JohnVa00,JackMa00
SEA,3 | 1990,KrieDa00,0,FennDe00,WillJo00,McNeTr00,BladBr00,KaneTo00
RAI,3 | 1990,SchrJa00,0,AlleMa00,SmitSt00,FernMe00,BrowTi00,HortEt00
PIT,3 | 1990,BrisBu00,0,HogeMe00,WorlTi00,BellRi00,MulaMi00,LippLo00
RAM,3 | 1990,EverJi00,0,GaryCl00,GreeGa00,McGeBu00,EllaHe00,CoxxAa00
PHI,3 | 1990,CunnRa00,0,SherHe00,ToneAn00,JackKe00,BarnFr00,QuicMi00
SFO,3 | 1990,MontJo01,0,CraiRo00,CartDe00,RiceJe00,JoneBr00,SherMi00
ATL,3 | 1990,MillCh00,0,BrouSt00,JoneKe01,RisoAn00,CollSh00,DixoFl00
TAM,3 | 1990,TestVi00,0,AndeGa00,CobbRe00,CarrMa00,HallRo00,HillBr00
DET,3 | 1990,PeetRo00,0,SandBa00,WildJa00,JohnRi00,GreeTe00,ClarRo00
NYJ,3 | 1990,OBriKe00,0,BaxtBr00,ThomBl00,ToonAl00,MoorRo00,BurkCh00
BUF,3 | 1990,KellJi00,0,ThomTh00,DaviKe00,SmitDo00,McKeKe01,ReedAn00
BUF,4 | 1990,KellJi00,0,ThomTh00,DaviKe00,SmitDo00,LoftJa00,ReedAn00
DEN,4 | 1990,ElwaJo00,0,HumpBo00,WindSa00,SeweSt00,NattRi00,JohnVa00
DET,4 | 1990,PeetRo00,0,SandBa00,GrayMe00,GreeTe00,ClarRo00,JohnRi00
GNB,4 | 1990,MajkDo00,0,HaddMi00,ThomDa01,SharSt00,KempPe00,WeatCl00
MIN,4 | 1990,GannRi00,0,WalkHe00,FennRi00,JoneHa00,CartAn00,CartCr00
TAM,4 | 1990,TestVi00,0,AndeGa00,CobbRe00,HillBr00,AndeJe00,CarrMa00
NYG,4 | 1990,SimmPh00,0,AndeOt00,HampRo00,CrosHo00,IngrMa00,BakeSt00
DAL,4 | 1990,AikmTr00,0,SmitEm00,HighAl00,WrigAl00,MartKe00,NovaJa00
PHI,4 | 1990,CunnRa00,0,SherHe00,ToneAn00,JackKe01,JackKe00,BarnFr00
CLT,4 | 1990,TrudJa00,0,BentAl00,None,BrooBi00,MorgSt00,BeacPa00
PIT,4 | 1990,BrisBu00,1,HogeMe00,WorlTi00,LippLo00,HillDe00,MulaMi00
MIA,4 | 1990,MariDa00,0,SmitSa00,LogaMa00,JensJi00,PaigTo00,ClayMa00
KAN,4 | 1990,DebeSt00,0,OkoyCh00,WordBa00,JoneBi00,PaigSt00,ThomRo01
CLE,4 | 1990,PageMi00,1,MackKe00,MetcEr00,LangRe00,BrenBr00,SlauWe00
NWE,4 | 1990,WilsMa00,0,StepJo00,PerrBo00,DykeHa00,CookMa00,FryaIr00
NYJ,4 | 1990,OBriKe00,0,BaxtBr00,ThomBl00,ToonAl00,MoorRo00,MathTe00
RAI,4 | 1990,SchrJa00,0,AlleMa00,SmitSt00,FernMe00,GaulWi00,HortEt00
CHI,4 | 1990,HarbJi00,0,AndeNe00,MustBr00,MorrRo00,GentDe00,ThorJa00
SDG,4 | 1990,TollBi00,0,ButtMa00,BernRo00,MillAn00,EarlQu00,WalkDe00
OTI,4 | 1990,MoonWa00,0,WhitLo00,RoziMi00,GiviEr00,DuncCu00,HillDr00
CRD,4 | 1990,RoseTi00,0,JohnJo00,ThomAn00,GreeRo01,SmitJT00,ProeRi00
WAS,4 | 1990,HumpSt00,0,ByneEa00,RiggGe00,MonkAr00,ClarGa00,WarrDo00
SEA,4 | 1990,KrieDa00,0,FennDe00,WillJo00,KaneTo00,ChadJe00,BladBr00
CIN,4 | 1990,EsiaBo00,1,BrooJa00,GreeHa00,BrowEd00,McGeTi00,HolmRo00
ATL,5 | 1990,MillCh00,0,RoziMi00,BrouSt00,RisoAn00,CollSh00,HaynMi00
NOR,5 | 1990,FourJo00,0,MayeRu00,HillDa00,TurnFl00,MartEr00,PerrBr00
CLT,5 | 1990,TrudJa00,0,BentAl00,None,HestJe00,BrooBi00,SimmSt20
KAN,5 | 1990,DebeSt00,0,OkoyCh00,WordBa00,McNaTo00,HarrEm00,PaigSt00
DAL,5 | 1990,AikmTr00,0,SmitEm00,AgeeTo00,MartKe00,NovaJa00,WrigAl00
TAM,5 | 1990,TestVi00,0,AndeGa00,CobbRe00,HallRo00,CarrMa00,HillBr00
MIA,5 | 1990,MariDa00,0,SmitSa00,LogaMa00,JensJi00,MartTo00,DupeMa00
NYJ,5 | 1990,OBriKe00,0,BaxtBr00,ThomBl00,ToonAl00,MathTe00,BoyeMa00
MIN,5 | 1990,GannRi00,0,WalkHe00,FennRi00,JordSt00,JoneHa00,CartAn00
DET,5 | 1990,GaglBo00,0,SandBa00,GrayMe00,ClarRo00,JohnRi00,MattAu00
NWE,5 | 1990,WilsMa00,0,StepJo00,PerrBo00,DykeHa00,CookMa00,FryaIr00
SEA,5 | 1990,KrieDa00,0,FennDe00,WillJo00,ChadJe00,SkanPa00,McNeTr00
OTI,5 | 1990,MoonWa00,0,WhitLo00,PinkAl00,HillDr00,DuncCu00,GiviEr00
SFO,5 | 1990,MontJo01,0,CraiRo00,CartDe00,RiceJe00,TaylJo00,JoneBr00
PIT,5 | 1990,BrisBu00,1,HogeMe00,WorlTi00,LippLo00,StonDw00,BellRi00
SDG,5 | 1990,TollBi00,0,ButtMa00,BernRo00,EarlQu00,MillAn00,WilsWa01
CHI,5 | 1990,TomcMi00,1,AndeNe00,MustBr00,GentDe00,ThorJa00,KozlGl00
GNB,5 | 1990,MajkDo00,0,HaddMi00,ThomDa01,SharSt00,WeatCl00,QuerJe00
RAM,5 | 1990,EverJi00,0,GaryCl00,DelpRo00,McGeBu00,AndeFl00,EllaHe00
CIN,5 | 1990,EsiaBo00,0,BrooJa00,GreeHa00,HolmRo00,McGeTi00,BarbMi00
BUF,5 | 1990,KellJi00,0,ThomTh00,DaviKe00,SmitDo00,LoftJa00,ReedAn00
RAI,5 | 1990,SchrJa00,0,AlleMa00,SmitSt00,FernMe00,GaulWi00,BrowTi00
DEN,5 | 1990,ElwaJo00,0,HumpBo00,WindSa00,SeweSt00,JackMa00,JohnVa00
CLE,5 | 1990,KosaBe00,0,MackKe00,MetcEr00,SlauWe00,BrenBr00,LangRe00
ATL,6 | 1990,MillCh00,1,RoziMi00,BrouSt00,RisoAn00,ThomGe00,DixoFl00
SFO,6 | 1990,MontJo01,0,CartDe00,RathTo00,RiceJe00,SherMi00,JoneBr00
KAN,6 | 1990,DebeSt00,0,OkoyCh00,WordBa00,McNaTo00,HarrEm00,RobeAl00
DET,6 | 1990,GaglBo00,1,SandBa00,WildJa00,GreeTe00,MattAu00,ClarRo00
NOR,6 | 1990,WalsSt00,0,MayeRu00,HeywCr00,MartEr00,TurnFl00,BrenHo00
CLE,6 | 1990,KosaBe00,0,MackKe00,MetcEr00,SlauWe00,LangRe00,BrenBr00
NYJ,6 | 1990,OBriKe00,1,BaxtBr00,ThomBl00,ToonAl00,BoyeMa00,MoorRo00
SDG,6 | 1990,TollBi00,0,ButtMa00,BernRo00,MillAn00,EarlQu00,CaraJo00
OTI,6 | 1990,MoonWa00,1,WhitLo00,PinkAl00,GiviEr00,HillDr00,JeffHa00
CIN,6 | 1990,EsiaBo00,0,BrooJa00,GreeHa00,JameLy00,BarbMi00,HolmRo00
TAM,6 | 1990,TestVi00,0,AndeGa00,CobbRe00,HillBr00,CarrMa00,HallRo00
GNB,6 | 1990,MajkDo00,0,HaddMi00,ThomDa01,SharSt00,WeatCl00,QuerJe00
CRD,6 | 1990,RoseTi00,0,JohnJo00,ThomAn00,GreeRo01,JoneEr00,ProeRi00
DAL,6 | 1990,AikmTr00,0,SmitEm00,AgeeTo00,NovaJa00,WrigAl00,McKiDe01
DEN,6 | 1990,ElwaJo00,0,WindSa00,BratMe00,SeweSt00,JackMa00,YounMi00
PIT,6 | 1990,BrisBu00,0,HogeMe00,WillWa00,BellRi00,LippLo00,StonDw00
RAI,6 | 1990,SchrJa00,0,AlleMa00,SmitSt00,FernMe00,GaulWi00,HortEt00
SEA,6 | 1990,KrieDa00,0,FennDe00,WillJo00,ChadJe00,KaneTo00,SkanPa00
WAS,6 | 1990,HumpSt00,0,ByneEa00,RiggGe00,MonkAr00,BryaKe00,ClarGa00
NYG,6 | 1990,SimmPh00,0,AndeOt00,CartMa00,BakeSt00,BavaMa00,MeggDa00
CHI,6 | 1990,HarbJi00,0,AndeNe00,MustBr00,BosoCa00,MorrRo00,KozlGl00
RAM,6 | 1990,EverJi00,0,GaryCl00,GreeGa00,McGeBu00,AndeFl00,EllaHe00
PHI,6 | 1990,CunnRa00,0,SherHe00,ToneAn00,BarnFr00,QuicMi00,WillCa00
MIN,6 | 1990,GannRi00,0,WalkHe00,FennRi00,JordSt00,JoneHa00,CartCr00
MIA,7 | 1990,MariDa00,0,SmitSa00,LogaMa00,JensJi00,PaigTo00,ClayMa00
NWE,7 | 1990,WilsMa00,0,StepJo00,PerrBo00,McMuGr00,FryaIr00,JoneCe00
BUF,7 | 1990,KellJi00,0,ThomTh00,DaviKe00,SmitDo00,ReedAn00,LoftJa00
NYJ,7 | 1990,OBriKe00,0,BaxtBr00,ThomBl00,ToonAl00,MathTe00,MoorRo00
CLT,7 | 1990,TrudJa00,0,DickEr00,BentAl00,HestJe00,BrooBi00,MorgSt00
DEN,7 | 1990,ElwaJo00,0,HumpBo00,WindSa00,SeweSt00,JackMa00,NattRi00
OTI,7 | 1990,MoonWa00,0,WhitLo00,PinkAl00,DuncCu00,GiviEr00,HillDr00
NOR,7 | 1990,WalsSt00,0,HeywCr00,HillDa00,BrenHo00,PerrBr00,MartEr00
TAM,7 | 1990,TestVi00,0,AndeGa00,CobbRe00,CarrMa00,PeebDa00,PillFr00
DAL,7 | 1990,AikmTr00,0,SmitEm00,AgeeTo00,DixoJa00,NovaJa00,IrviMi00
WAS,7 | 1990,HumpSt00,0,ByneEa00,RiggGe00,MonkAr00,ClarGa00,JohnJi00
PHI,7 | 1990,CunnRa00,0,SherHe00,ToneAn00,BarnFr00,WillCa00,JackKe00
NYG,7 | 1990,HostJe00,0,AndeOt00,HampRo00,MeggDa00,IngrMa00,BakeSt00
CRD,7 | 1990,RoseTi00,0,JohnJo00,FlagTe00,GreeRo01,ProeRi00,ReevWa00
RAM,7 | 1990,EverJi00,0,GaryCl00,GreeGa00,McGeBu00,EllaHe00,AndeFl00
ATL,7 | 1990,MillCh00,1,RoziMi00,BrouSt00,RisoAn00,MillJa00,DixoFl00
SDG,7 | 1990,TollBi00,0,ButtMa00,BernRo00,WalkDe00,EarlQu00,CoxxAr00
RAI,7 | 1990,SchrJa00,0,AlleMa00,JackBo00,GaulWi00,FernMe00,HortEt00
SEA,7 | 1990,KrieDa00,0,FennDe00,WillJo00,ChadJe00,BladBr00,SkanPa00
KAN,7 | 1990,DebeSt00,0,OkoyCh00,WordBa00,McNaTo00,PaigSt00,BirdJJ00
SFO,7 | 1990,MontJo01,0,CartDe00,RathTo00,RiceJe00,SherMi00,TaylJo00
PIT,7 | 1990,BrisBu00,0,HogeMe00,WillWa00,GreeEr00,MulaMi00,StonDw00
CLE,7 | 1990,KosaBe00,0,MackKe00,MetcEr00,BrenBr00,SlauWe00,kaurijer01
CIN,7 | 1990,EsiaBo00,0,BrooJa00,GreeHa00,BrowEd00,HolmRo00,BarbMi00
CLT,8 | 1990,GeorJe00,1,DickEr00,BentAl00,MorgSt00,HestJe00,BeacPa00
MIA,8 | 1990,MariDa00,0,SmitSa00,LogaMa00,JensJi00,PaigTo00,DupeMa00
DAL,8 | 1990,AikmTr00,0,SmitEm00,AgeeTo00,NovaJa00,IrviMi00,MartKe00
PHI,8 | 1990,CunnRa00,0,SherHe00,ToneAn00,WillCa00,JackKe00,BarnFr00
GNB,8 | 1990,MajkDo00,0,HaddMi00,ThomDa01,QuerJe00,FontHe00,KempPe00
MIN,8 | 1990,GannRi00,0,WalkHe00,FennRi00,CartAn00,JordSt00,JoneHa00
NOR,8 | 1990,WalsSt00,1,MayeRu00,HeywCr00,MartEr00,BrenHo00,TurnFl00
DET,8 | 1990,PeetRo00,0,SandBa00,GrayMe00,ClarRo00,MattAu00,JohnRi00
NWE,8 | 1990,GrogSt00,0,StepJo00,PerrBo00,FryaIr00,JoneCe00,MartSa00
BUF,8 | 1990,KellJi00,0,ThomTh00,MuelJa00,SmitDo00,LoftJa00,McKeKe01
OTI,8 | 1990,MoonWa00,0,WhitLo00,PinkAl00,DuncCu00,JeffHa00,HillDr00
NYJ,8 | 1990,OBriKe00,0,BaxtBr00,ThomBl00,ToonAl00,BurkCh00,BoyeMa00
CRD,8 | 1990,RoseTi00,0,JohnJo00,FlagTe00,GreeRo01,ProeRi00,JoneEr00
CHI,8 | 1990,HarbJi00,0,AndeNe00,MustBr00,GentDe00,MorrRo00,ThorJa00
NYG,8 | 1990,SimmPh00,0,AndeOt00,CartMa00,MeggDa00,BavaMa00,ManuLi00
WAS,8 | 1990,HumpSt00,1,ByneEa00,RiggGe00,MonkAr00,WarrDo00,JohnJi00
SDG,8 | 1990,TollBi00,0,ButtMa00,BernRo00,MillAn00,WalkDe00,McEwCr00
TAM,8 | 1990,ChanCh00,0,AndeGa00,CobbRe00,CarrMa00,HallRo00,DrewWi00
SFO,8 | 1990,MontJo01,0,CartDe00,RathTo00,RiceJe00,SherMi00,JoneBr00
CLE,8 | 1990,PageMi00,1,MackKe00,MetcEr00,SlauWe00,BrenBr00,kaurijer01
ATL,8 | 1990,MillCh00,0,RoziMi00,BrouSt00,CollSh00,HaynMi00,DixoFl00
CIN,8 | 1990,EsiaBo00,0,BrooJa00,GreeHa00,BrowEd00,BarbMi00,HolmRo00
PIT,8 | 1990,BrisBu00,0,HogeMe00,WillWa00,StonDw00,LippLo00,HillDe00
RAM,8 | 1990,EverJi00,0,GaryCl00,GreeGa00,McGeBu00,EllaHe00,CoxxAa00
CIN,9 | 1990,EsiaBo00,0,BrooJa00,GreeHa00,JameLy00,BrowEd00,BarbMi00
NOR,9 | 1990,WalsSt00,0,MayeRu00,HeywCr00,PerrBr00,ScalGr00,MartEr00
DET,9 | 1990,PeetRo00,1,SandBa00,GrayMe00,JohnRi00,MattAu00,ClarRo00
WAS,9 | 1990,RutlJe00,1,ByneEa00,RiggGe00,MonkAr00,BryaKe00,ClarGa00
GNB,9 | 1990,MajkDo00,0,HaddMi00,ThomDa01,SharSt00,FontHe00,KempPe00
SFO,9 | 1990,MontJo01,0,CraiRo00,CartDe00,RiceJe00,JoneBr00,TaylJo00
KAN,9 | 1990,DebeSt00,0,OkoyCh00,WordBa00,McNaTo00,RobeAl00,PaigSt00
RAI,9 | 1990,SchrJa00,0,AlleMa00,JackBo00,GaulWi00,HortEt00,FernMe00
MIA,9 | 1990,MariDa00,0,SmitSa00,LogaMa00,JensJi00,PaigTo00,EdmuFe00
CRD,9 | 1990,RoseTi00,0,JohnJo00,FlagTe00,GreeRo01,JoneEr00,ProeRi00
NYJ,9 | 1990,OBriKe00,0,BaxtBr00,ThomBl00,ToonAl00,BurkCh00,BoyeMa00
DAL,9 | 1990,AikmTr00,0,SmitEm00,AgeeTo00,WrigAl00,MartKe00,IrviMi00
PHI,9 | 1990,CunnRa00,0,SherHe00,ByarKe00,BarnFr00,JackKe00,WillCa00
NWE,9 | 1990,WilsMa00,1,StepJo00,AlleMa01,JoneCe00,McMuGr00,MartSa00
PIT,9 | 1990,BrisBu00,0,HogeMe00,WillWa00,HillDe00,BellRi00,GreeEr00
ATL,9 | 1990,MillCh00,0,RoziMi00,BrouSt00,MillJa00,RisoAn00,CollSh00
CLE,9 | 1990,PageMi00,0,MackKe00,MetcEr00,BrenBr00,NewsOz00,SlauWe00
BUF,9 | 1990,KellJi00,0,ThomTh00,DaviKe00,McKeKe01,ReedAn00,None
RAM,9 | 1990,EverJi00,0,GaryCl00,GreeGa00,McGeBu00,EllaHe00,HoloPe00
OTI,9 | 1990,MoonWa00,0,WhitLo00,PinkAl00,GiviEr00,HillDr00,DuncCu00
SEA,9 | 1990,KrieDa00,0,FennDe00,WillJo00,KaneTo00,BladBr00,None
SDG,9 | 1990,TollBi00,0,ButtMa00,BernRo00,EarlQu00,MillAn00,WalkDe00
TAM,9 | 1990,TestVi00,0,AndeGa00,CobbRe00,CarrMa00,HallRo00,DrewWi00
CHI,9 | 1990,HarbJi00,0,AndeNe00,MustBr00,DaviWe00,MorrRo00,GentDe00
MIN,9 | 1990,GannRi00,0,WalkHe00,FennRi00,CartCr00,CartAn00,JoneHa00
DEN,9 | 1990,KubiGa00,1,HumpBo00,BratMe00,SeweSt00,JackMa00,JohnVa00
CLT,9 | 1990,GeorJe00,0,DickEr00,BentAl00,MorgSt00,BrooBi00,HestJe00
NYG,9 | 1990,SimmPh00,0,AndeOt00,HampRo00,MeggDa00,BakeSt00,BavaMa00
BUF,10 | 1990,KellJi00,0,ThomTh00,DaviKe00,SmitDo00,BeebDo00,McKeKe01
CRD,10 | 1990,RoseTi00,0,JohnJo00,ThomAn00,GreeRo01,JoneEr00,ReevWa00
CHI,10 | 1990,HarbJi00,0,AndeNe00,MustBr00,GentDe00,DaviWe00,BosoCa00
ATL,10 | 1990,MillCh00,0,RoziMi00,BrouSt00,DixoFl00,HaynMi00,RisoAn00
DET,10 | 1990,GaglBo00,1,SandBa00,GrayMe00,CampJe00,FarrMi00,ClarRo00
MIN,10 | 1990,GannRi00,0,WalkHe00,FennRi00,CartAn00,JoneHa00,JordSt00
KAN,10 | 1990,DebeSt00,0,OkoyCh00,WordBa00,McNaTo00,ThomRo01,PaigSt00
SEA,10 | 1990,KrieDa00,0,FennDe00,WillJo00,ChadJe00,BladBr00,SkanPa00
NOR,10 | 1990,WalsSt00,0,MayeRu00,HeywCr00,PerrBr00,MartEr00,CookTo20
TAM,10 | 1990,TestVi00,1,AndeGa00,CobbRe00,CarrMa00,PillFr00,HallRo00
NWE,10 | 1990,WilsMa00,0,StepJo00,AlleMa01,MartSa00,CookMa00,FryaIr00
CLT,10 | 1990,GeorJe00,0,DickEr00,BentAl00,HestJe00,BrooBi00,VerdCl00
NYJ,10 | 1990,OBriKe00,0,BaxtBr00,ThomBl00,ToonAl00,BoyeMa00,MoorRo00
MIA,10 | 1990,MariDa00,0,SmitSa00,LogaMa00,JensJi00,PaigTo00,DupeMa00
RAI,10 | 1990,SchrJa00,0,AlleMa00,JackBo00,FernMe00,BrowTi00,GaulWi00
GNB,10 | 1990,MajkDo00,0,HaddMi00,ThomDa01,KempPe00,SharSt00,QuerJe00
RAM,10 | 1990,EverJi00,0,GaryCl00,GreeGa00,McGeBu00,CoxxAa00,HoloPe00
NYG,10 | 1990,SimmPh00,0,AndeOt00,HampRo00,MeggDa00,IngrMa00,KyleTr20
SDG,10 | 1990,TollBi00,0,ButtMa00,HarmRo00,McEwCr00,MillAn00,WalkDe00
DEN,10 | 1990,ElwaJo00,0,HumpBo00,BratMe00,YounMi00,KayxCl00,JackMa00
DAL,10 | 1990,AikmTr00,0,SmitEm00,AgeeTo00,DixoJa00,MartKe00,NovaJa00
SFO,10 | 1990,MontJo01,0,CraiRo00,CartDe00,RiceJe00,JoneBr00,TaylJo00
PHI,10 | 1990,CunnRa00,0,SherHe00,SandTh00,JackKe00,BarnFr00,EdwaAn00
WAS,10 | 1990,RutlJe00,1,ByneEa00,RiggGe00,SandRi00,ClarGa00,JohnJi00
ATL,11 | 1990,MillCh00,0,RoziMi00,BrouSt00,RisoAn00,HaynMi00,ThomGe00
PHI,11 | 1990,CunnRa00,0,SherHe00,SandTh00,WillCa00,JackKe00,BarnFr00
BUF,11 | 1990,KellJi00,0,ThomTh00,MuelJa00,BeebDo00,ReedAn00,EdwaAl00
NWE,11 | 1990,WilsMa00,0,StepJo00,AlleMa01,CookMa00,McMuGr00,MowaZe00
CLE,11 | 1990,KosaBe00,0,MackKe00,MetcEr00,SlauWe00,LangRe00,BrenBr00
OTI,11 | 1990,MoonWa00,0,WhitLo00,PinkAl00,DuncCu00,JeffHa00,GiviEr00
KAN,11 | 1990,DebeSt00,0,OkoyCh00,WordBa00,McNaTo00,BirdJJ00,HayeJo00
SDG,11 | 1990,TollBi00,0,ButtMa00,BernRo00,MillAn00,LewiNa00,McEwCr00
NYG,11 | 1990,SimmPh00,0,AndeOt00,HampRo00,MeggDa00,IngrMa00,BakeSt00
DET,11 | 1990,GaglBo00,1,SandBa00,WildJa00,JohnRi00,ClarRo00,CampJe00
WAS,11 | 1990,RypiMa00,0,ByneEa00,MitcBr00,ClarGa00,JohnJi00,MonkAr00
NOR,11 | 1990,WalsSt00,0,MayeRu00,HeywCr00,MartEr00,PerrBr00,BrenHo00
CLT,11 | 1990,GeorJe00,0,DickEr00,BentAl00,HestJe00,BrooBi00,MorgSt00
NYJ,11 | 1990,OBriKe00,1,BaxtBr00,ThomBl00,ToonAl00,BoyeMa00,MoorRo00
CRD,11 | 1990,RoseTi00,0,JohnJo00,ThomAn00,GreeRo01,JoneEr00,ProeRi00
GNB,11 | 1990,DilwAn00,1,HaddMi00,ThomDa01,FontHe00,SharSt00,WeatCl00
DEN,11 | 1990,ElwaJo00,0,HumpBo00,BratMe00,JackMa00,YounMi00,NattRi00
CHI,11 | 1990,HarbJi00,0,AndeNe00,MustBr00,MorrRo00,DaviWe00,ThorJa00
RAM,11 | 1990,EverJi00,0,GaryCl00,GreeGa00,McGeBu00,AndeFl00,EllaHe00
DAL,11 | 1990,AikmTr00,0,SmitEm00,AgeeTo00,IrviMi00,AwalRo00,MartKe00
SEA,11 | 1990,KrieDa00,0,FennDe00,WillJo00,BladBr00,SkanPa00,HellRo00
MIN,11 | 1990,GannRi00,0,WalkHe00,AndeAl00,CartAn00,JoneHa00,JordSt00
SFO,11 | 1990,MontJo01,0,CraiRo00,CartDe00,JoneBr00,TaylJo00,RiceJe00
TAM,11 | 1990,ChanCh00,0,AndeGa00,CobbRe00,CarrMa00,PillFr00,DrewWi00
CIN,11 | 1990,EsiaBo00,0,BrooJa00,GreeHa00,KattEr00,BrowEd00,McGeTi00
PIT,11 | 1990,BrisBu00,0,HogeMe00,WorlTi00,GreeEr00,MulaMi00,BellRi00
MIA,11 | 1990,MariDa00,0,SmitSa00,StraTr00,JensJi00,DupeMa00,MartTo00
RAI,11 | 1990,SchrJa00,0,AlleMa00,JackBo00,GaulWi00,BrowTi00,HortEt00
DET,12 | 1990,GaglBo00,0,SandBa00,GrayMe00,JohnRi00,ClarRo00,FarrMi00
DEN,12 | 1990,ElwaJo00,0,HumpBo00,WindSa00,JackMa00,NattRi00,SharSh00
DAL,12 | 1990,AikmTr00,0,SmitEm00,AgeeTo00,DixoJa00,NovaJa00,MartKe00
WAS,12 | 1990,RypiMa00,0,ByneEa00,MitcBr00,ClarGa00,BryaKe00,SandRi00
CIN,12 | 1990,EsiaBo00,0,BrooJa00,WoodIc00,McGeTi00,BrowEd00,HolmRo00
CLT,12 | 1990,GeorJe00,0,DickEr00,BentAl00,HestJe00,BrooBi00,BeacPa00
CLE,12 | 1990,KosaBe00,0,MackKe00,MetcEr00,BrenBr00,NewsOz00,LangRe00
MIA,12 | 1990,MariDa00,0,SmitSa00,StraTr00,JensJi00,DupeMa00,PruiJa00
GNB,12 | 1990,DilwAn00,0,HaddMi00,ThomDa01,FontHe00,QuerJe00,WestEd00
TAM,12 | 1990,TestVi00,0,AndeGa00,CobbRe00,HillBr00,HallRo00,CarrMa00
MIN,12 | 1990,GannRi00,0,WalkHe00,AndeAl00,JoneHa00,CartCr00,JordSt00
CHI,12 | 1990,HarbJi00,0,AndeNe00,MustBr00,GentDe00,DaviWe00,MorrRo00
NOR,12 | 1990,WalsSt00,0,MayeRu00,HeywCr00,MartEr00,TiceJo00,PerrBr00
ATL,12 | 1990,MillCh00,0,RoziMi00,BrouSt00,ThomGe00,RisoAn00,CollSh00
PHI,12 | 1990,CunnRa00,0,SherHe00,ToneAn00,BarnFr00,WillCa00,JackKe00
NYG,12 | 1990,SimmPh00,0,AndeOt00,HampRo00,MeggDa00,BakeSt00,KyleTr20
CRD,12 | 1990,RoseTi00,0,ThomAn00,FlagTe00,GreeRo01,ProeRi00,ReevWa00
NWE,12 | 1990,HodsTo00,0,StepJo00,AlleMa01,JoneCe00,CookMa00,McMuGr00
NYJ,12 | 1990,OBriKe00,0,BaxtBr00,McNeFr00,ToonAl00,MoorRo00,MathTe00
PIT,12 | 1990,BrisBu00,0,HogeMe00,WorlTi00,LippLo00,MulaMi00,GreeEr00
RAI,12 | 1990,SchrJa00,0,AlleMa00,JackBo00,HortEt00,BrowTi00,GaulWi00
KAN,12 | 1990,DebeSt00,0,OkoyCh00,WordBa00,McNaTo00,PaigSt00,JoneBi00
SFO,12 | 1990,MontJo01,0,CraiRo00,CartDe00,RiceJe00,WilsMi00,TaylJo00
RAM,12 | 1990,EverJi00,0,GaryCl00,GreeGa00,McGeBu00,AndeFl00,HoloPe00
SDG,12 | 1990,TollBi00,0,ButtMa00,HarmRo00,CoxxAr00,MillAn00,McEwCr00
SEA,12 | 1990,KrieDa00,0,FennDe00,WillJo00,BladBr00,HellRo00,KaneTo00
OTI,12 | 1990,MoonWa00,0,WhitLo00,PinkAl00,HillDr00,GiviEr00,JeffHa00
BUF,12 | 1990,KellJi00,0,ThomTh00,DaviKe00,SmitDo00,ReedAn00,LoftJa00
BUF,13 | 1990,KellJi00,0,ThomTh00,DaviKe00,LoftJa00,ReedAn00,McKeKe01
PHI,13 | 1990,CunnRa00,0,SherHe00,ToneAn00,BarnFr00,JackKe00,WillCa00
CHI,13 | 1990,HarbJi00,0,AndeNe00,MustBr00,MorrRo00,DaviWe00,ThorJa00
DET,13 | 1990,GaglBo00,1,SandBa00,GrayMe00,ClarRo00,JohnRi00,GreeTe00
CLE,13 | 1990,KosaBe00,0,MackKe00,MetcEr00,SlauWe00,LangRe00,BrenBr00
RAM,13 | 1990,EverJi00,0,GaryCl00,GreeGa00,McGeBu00,EllaHe00,AndeFl00
