,0
yards_per_completion_qlastTime,0.014332142560028726
touchdown_per_rush_w.1.1.1.1.1,0.014346692080583971
touchdown_per_reception_rlastGameHomeAwayOpp,0.01436804421411042
touchdown_per_rush_w2timeAvg,0.014392420219915257
2fourth_down_attempts,0.014667264590860913
times_pass_target_w2.1.1,0.014857458182114196
receiving_touchdowns_w1coachAvg,0.014936322278482081
touchdown_per_target_w1sameLineup,0.015110739123864007
receiving_yards_per_target_w3ceilAttempts,0.015335832734840628
longest_reception_w2l,0.01547372452273753
receptions_rlastGameWeek,0.015568842797636722
fumbles_w1floorCareer,0.015810364474515046
adjusted_net_yards_per_pass_attempt_qtimezoneAvg,0.01586189431812358
receiving_yards_owa,0.015896867510309304
completion_percentage_qtimeAvg,0.016198423504284878
receiving_yards_per_target_w2floorCareer,0.01622780079460572
touchdown_per_target_w.1,0.016302101128268257
yards_per_completion_qtimeAvg,0.01639741359559104
scrimmage_yards_per_touch_w1surfaceAvg,0.01648275536141367
rush_attempts_rlastGameWeek,0.016724322137987156
total_touchdowns_r2lastHomeAwayGame,0.01677018544966217
rush_touchdowns_w1lasttimezone,0.01677711273794036
longest_rush_r2timezoneAvg,0.01689761756668762
longest_rush_qfloorAttempts,0.016935561840530446
rush_attempts_qlast5thGame,0.016980118347578572
total_touches_rlastGameWeek,0.01711805387478343
receiving_touchdowns_r2lastHomeAwayGame,0.017261653298470712
net_gained_per_pass_attempt_qsurfaceAvg,0.017263577392029286
longest_reception_w2spreadAvg,0.017357245200871462
fumbles_lost_qfloorCompleted,0.017471395234334313
total_touchdowns_r.1.1.1.1.1,0.017473227445272094
rush_touchdowns_r2lastHomeAwayGame,0.01768289998651217
rush_touchdowns_r.1.1.1.1.1.1,0.017698966610797368
rush_attempts_r2coachAvg,0.01803366232957991
times_pass_target_w2floorTouchdowns,0.018519983706197028
fumbles_lost_ws,0.018778973433278924
receiving_yards_per_target_r2.1,0.01890275371061514
receiving_touchdowns_r.1.1.1.1.1,0.01896031483424631
longest_reception_r2lastGameHomeAwayOpp,0.019141142673616357
completion_percentage_qspreadAvg,0.019179648677488118
scrimmage_yards_per_touch_rlastTime,0.019310275614596185
total_touchdowns_rsameLineup,0.019438355528164145
yards_per_completion_qhomeAvg,0.019444789517533326
rush_yards_per_attempt_qceilAttempts,0.019604159469101212
catch_percentage_rsurfaceAvg,0.019866682947108038
rush_touchdowns_w2ceilTouchdowns,0.020085398718876844
receiving_touchdowns_rtimezoneAvg,0.020140982827934018
receptions_r2ouAvg,0.020383425974978372
total_touches_w3coachAvg,0.020530092550621847
longest_rush_w1lastHomeAwayGame,0.02110489975607537
fumbles_r2lastGameHomeAwayOpp,0.02112127267549799
longest_reception_w2lasttimezone,0.021252152204802886
longest_reception_w1ouAvg,0.021273917462534153
catch_percentage_r2lastWeekRange,0.021418839524034956
touchdown_per_reception_w1floorTouchdowns,0.022128399606527332
receiving_yards_per_target_r2lastWeekRange,0.022205684813429535
rush_yards_r.1.1.1.1.1,0.022381857041488974
catch_percentage_w3coachAvg,0.022447342210282877
touchdown_per_target_r2ceilAttempts,0.022607338703554164
quarterback_rating_qlastGameHomeAwayOpp,0.02292049906041935
rush_yards_owa,0.022990406533299822
net_gained_per_pass_attempt_q.1.1.1.1,0.023297046758040906
receiving_yards_per_target_w3s,0.02335092030140591
