key,opp_abbr,wy,elo,opp_elo,eloYearly,opp_eloYearly,eloSmooth-0.65,opp_eloSmooth-0.65,eloYearlySmooth-0.65,opp_eloYearlySmooth-0.65
NYJ-198009280clt,CLT,4 | 1980,1467.3569229851062,1500.2532228252594,1467.3569229851062,1500.2532228252594,1469.0406408914853,1500.7981364466966,1469.0406408914853,1500.7981364466966
KAN-198009280kan,SDG,4 | 1980,1474.576289756092,1535.6723744460164,1474.576289756092,1535.6723744460164,1482.3937071110315,1525.5964409905916,1482.3937071110315,1525.5964409905916
SDG-198009280kan,KAN,4 | 1980,1535.6723744460164,1474.576289756092,1535.6723744460164,1474.576289756092,1525.5964409905916,1482.3937071110315,1525.5964409905916,1482.3937071110315
SFO-198009280sfo,ATL,4 | 1980,1509.629067743084,1513.9979372957375,1509.629067743084,1513.9979372957375,1511.39652448293,1513.9979372957375,1511.39652448293,1513.9979372957375
ATL-198009280sfo,SFO,4 | 1980,1513.9979372957375,1509.629067743084,1513.9979372957375,1509.629067743084,1513.9979372957375,1511.39652448293,1513.9979372957375,1511.39652448293
WAS-198009280was,SEA,4 | 1980,1485.9672074864206,1508.800291993749,1485.9672074864206,1508.800291993749,1488.6256200027658,1514.678944142643,1488.6256200027658,1514.678944142643
SEA-198009280was,WAS,4 | 1980,1508.800291993749,1485.9672074864206,1508.800291993749,1485.9672074864206,1514.678944142643,1488.6256200027658,1514.678944142643,1488.6256200027658
NWE-198009290nwe,DEN,4 | 1980,1504.2038714036885,1491.79234015117,1504.2038714036885,1491.79234015117,1494.3182987501314,1496.6255975932822,1494.3182987501314,1496.6255975932822
DEN-198009290nwe,NWE,4 | 1980,1491.79234015117,1504.2038714036885,1491.79234015117,1504.2038714036885,1496.6255975932822,1494.3182987501314,1496.6255975932822,1494.3182987501314
ATL-198010050atl,DET,5 | 1980,1528.934947303925,1528.1766184736796,1528.934947303925,1528.1766184736796,1528.934947303925,1520.287010703362,1528.934947303925,1520.287010703362
DET-198010050atl,ATL,5 | 1980,1528.1766184736796,1528.934947303925,1528.1766184736796,1528.934947303925,1520.287010703362,1528.934947303925,1520.287010703362,1528.934947303925
CLE-198010050cle,DEN,5 | 1980,1501.154401828942,1497.700695067202,1501.154401828942,1497.700695067202,1497.6616281644117,1505.6344777899994,1497.6616281644117,1505.6344777899994
DEN-198010050cle,CLE,5 | 1980,1497.700695067202,1501.154401828942,1497.700695067202,1501.154401828942,1505.6344777899994,1497.6616281644117,1505.6344777899994,1497.6616281644117
GNB-198010050gnb,CIN,5 | 1980,1455.1101249742055,1487.3362547825589,1455.1101249742055,1487.3362547825589,1477.921891818332,1491.1407998889554,1477.921891818332,1491.1407998889554
CIN-198010050gnb,GNB,5 | 1980,1487.3362547825589,1455.1101249742055,1487.3362547825589,1455.1101249742055,1491.1407998889554,1477.921891818332,1491.1407998889554,1477.921891818332
MIA-198010050mia,CLT,5 | 1980,1503.0398593772857,1513.2248915153896,1503.0398593772857,1513.2248915153896,1498.895326227355,1507.7842621740942,1498.895326227355,1507.7842621740942
CLT-198010050mia,MIA,5 | 1980,1513.2248915153896,1503.0398593772857,1513.2248915153896,1503.0398593772857,1507.7842621740942,1498.895326227355,1507.7842621740942,1498.895326227355
MIN-198010050min,PIT,5 | 1980,1473.520063069599,1531.2456918710132,1473.520063069599,1531.2456918710132,1482.4014048820748,1528.2912073775628,1482.4014048820748,1528.2912073775628
PIT-198010050min,MIN,5 | 1980,1531.2456918710132,1473.520063069599,1531.2456918710132,1473.520063069599,1528.2912073775628,1482.4014048820748,1528.2912073775628,1482.4014048820748
NOR-198010050nor,CRD,5 | 1980,1448.022298342808,1517.198371226916,1448.022298342808,1517.198371226916,1460.0549854927374,1513.9048113298304,1460.0549854927374,1513.9048113298304
