key,opp_abbr,wy,ppg,opp_ppg,total_yards,opp_total_yards,pass_yards,opp_pass_yards,rush_yards,opp_rush_yards
OTI-199311280oti,PIT,13 | 1993,23.375,17.0,357.25,299.66666666666663,262.25,228.20833333333331,111.125,85.54166666666666
PIT-199311280oti,OTI,13 | 1993,22.8,17.3,343.4,239.7,220.3,187.1,140.39999999999998,69.6
CLT-199311290clt,SDG,13 | 1993,15.399999999999999,23.3,317.0,357.0,235.7,226.6,92.7,139.0
SDG-199311290clt,CLT,13 | 1993,16.4,19.5,282.2,332.70000000000005,196.9,262.9,101.9,83.3
BUF-199312050buf,RAI,14 | 1993,17.7,13.933333333333334,319.8666666666667,327.9666666666667,213.98333333333335,209.55,123.93333333333334,132.85
RAI-199312050buf,BUF,14 | 1993,17.95,18.53333333333333,311.15,265.26666666666665,230.98333333333335,169.78333333333333,96.6,116.88333333333333
CHI-199312050chi,GNB,14 | 1993,15.9,13.55,246.61666666666667,277.85,151.05,185.5,112.41666666666666,114.45
GNB-199312050chi,CHI,14 | 1993,21.483333333333334,17.416666666666668,284.1166666666667,288.16666666666663,195.2,203.53333333333333,101.28333333333333,104.18333333333334
CLE-199312050cle,NOR,14 | 1993,18.1,20.333333333333336,275.75,300.6,185.81666666666666,220.31666666666666,113.26666666666665,97.88333333333333
NOR-199312050cle,CLE,14 | 1993,20.25,20.45,315.7166666666667,297.8666666666667,199.9,201.2,128.68333333333334,120.53333333333333
DET-199312050det,MIN,14 | 1993,19.416666666666668,15.55,291.91666666666663,280.55,173.75,201.28333333333333,132.73333333333335,97.2
MIN-199312050det,DET,14 | 1993,16.266666666666666,20.083333333333336,295.08333333333337,276.4666666666667,217.41666666666669,201.91666666666669,92.2,95.85
NYJ-199312050nyj,CLT,14 | 1993,21.516666666666666,15.183333333333334,347.55,301.2833333333333,237.76666666666665,216.33333333333331,118.6,95.05
CLT-199312050nyj,NYJ,14 | 1993,14.2,24.25,314.25,366.45,235.93333333333334,225.58333333333331,89.85,148.73333333333335
OTI-199312050oti,ATL,14 | 1993,23.3,15.95,360.25,293.81666666666666,263.35,225.83333333333331,114.25,84.91666666666666
ATL-199312050oti,OTI,14 | 1993,20.366666666666667,22.3,307.3666666666667,347.1,229.7,232.75,93.28333333333333,124.86666666666667
PIT-199312050pit,NWE,14 | 1993,21.3,17.133333333333333,334.2,249.91666666666666,216.38333333333333,195.3,137.43333333333334,72.5
NWE-199312050pit,PIT,14 | 1993,11.4,19.96666666666667,305.23333333333335,323.43333333333334,210.71666666666667,201.05,105.46666666666667,136.55
TAM-199312050tam,WAS,14 | 1993,14.216666666666669,24.983333333333334,256.06666666666666,343.41666666666663,202.15,219.33333333333331,74.26666666666667,133.98333333333332
WAS-199312050tam,TAM,14 | 1993,15.35,23.25,296.1333333333333,350.1,198.8,239.96666666666667,111.5,122.83333333333334
CRD-199312050crd,RAM,14 | 1993,18.333333333333336,17.4,302.76666666666665,325.68333333333334,202.86666666666667,225.48333333333335,115.0,112.41666666666666
RAM-199312050crd,CRD,14 | 1993,14.0,22.816666666666666,286.2166666666667,345.6,200.88333333333333,246.81666666666666,103.38333333333333,114.63333333333333
MIA-199312050mia,NYG,14 | 1993,21.483333333333334,16.9,360.93333333333334,302.6166666666667,264.01666666666665,223.86666666666667,105.56666666666666,92.58333333333334
NYG-199312050mia,MIA,14 | 1993,18.78333333333333,12.8,329.45,271.51666666666665,203.61666666666667,186.45,141.08333333333331,101.58333333333334
SDG-199312050sdg,DEN,14 | 1993,17.416666666666664,17.483333333333334,295.2,324.48333333333335,196.83333333333331,255.73333333333335,114.05,82.08333333333334
DEN-199312050sdg,SDG,14 | 1993,25.35,17.883333333333333,351.01666666666665,338.23333333333335,270.85,263.6333333333333,101.0,91.86666666666667
SEA-199312050sea,KAN,14 | 1993,15.916666666666668,16.533333333333335,271.4666666666667,305.7166666666667,183.88333333333333,211.23333333333335,105.7,110.23333333333333
KAN-199312050sea,SEA,14 | 1993,18.416666666666664,15.783333333333331,299.43333333333334,281.76666666666665,204.98333333333335,211.8,110.4,86.28333333333333
SFO-199312050sfo,CIN,14 | 1993,30.75,17.78333333333333,403.31666666666666,302.3666666666667,270.1,206.1,142.73333333333335,117.45
CIN-199312050sfo,SFO,14 | 1993,11.666666666666668,22.96666666666667,244.21666666666667,324.7833333333333,185.95,196.85,80.1,140.65
DAL-199312060dal,PHI,14 | 1993,21.116666666666667,15.5,347.66666666666663,308.56666666666666,233.03333333333333,215.51666666666665,123.46666666666667,106.31666666666666
PHI-199312060dal,DAL,14 | 1993,16.0,19.3,291.3833333333333,313.85,195.61666666666667,182.18333333333334,114.95,141.28333333333333
WAS-199312110was,NYJ,15 | 1993,16.17142857142857,22.785714285714285,292.15714285714284,346.8142857142857,190.94285714285712,234.5142857142857,115.21428571428571,124.07142857142857
NYJ-199312110was,WAS,15 | 1993,20.17142857142857,14.528571428571428,341.5857142857143,291.4142857142857,229.95714285714286,207.21428571428572,119.67142857142856,93.44285714285715
ATL-199312110atl,SFO,15 | 1993,20.416666666666664,23.583333333333336,310.3333333333333,353.75,239.25,244.75,87.0,119.0
SFO-199312110atl,ATL,15 | 1993,29.416666666666668,17.0,393.8333333333333,304.5833333333333,264.8333333333333,204.08333333333331,138.41666666666666,119.75
NOR-199312120nor,RAM,15 | 1993,19.642857142857142,19.91428571428571,301.3714285714286,297.5571428571428,193.4,199.7,124.81428571428572,120.12857142857143
RAM-199312120nor,NOR,15 | 1993,13.416666666666668,23.666666666666664,287.41666666666663,348.0,196.66666666666666,246.83333333333334,108.83333333333334,116.08333333333334
NWE-199312120nwe,CIN,15 | 1993,11.542857142857144,19.514285714285712,307.3285714285714,316.24285714285713,216.0857142857143,194.5142857142857,101.44285714285715,136.72857142857143
CIN-199312120nwe,NWE,15 | 1993,11.333333333333334,22.666666666666664,251.83333333333331,323.0,185.58333333333331,195.83333333333331,86.08333333333334,139.08333333333334
NYG-199312120nyg,CLT,15 | 1993,18.75,12.666666666666668,331.0,281.8333333333333,207.33333333333334,201.58333333333331,138.66666666666666,96.25
CLT-199312120nyg,NYG,15 | 1993,13.583333333333332,22.5,300.08333333333337,359.25,223.08333333333331,219.83333333333331,87.41666666666666,146.58333333333331
OTI-199312120oti,CLE,15 | 1993,24.083333333333336,16.416666666666668,362.0,298.16666666666663,268.0,232.83333333333331,110.25,82.16666666666666
CLE-199312120oti,OTI,15 | 1993,17.814285714285713,19.714285714285715,278.7857142857143,283.74285714285713,184.1857142857143,210.32857142857142,116.24285714285713,95.08571428571429
