name,1 | 1980,2 | 1980,3 | 1980,4 | 1980,5 | 1980,6 | 1980,7 | 1980,8 | 1980,9 | 1980,10 | 1980,11 | 1980,12 | 1980,13 | 1980,14 | 1980,15 | 1980,16 | 1980,17 | 1980,18 | 1980,19 | 1980,20 | 1980,1981,1 | 1981,2 | 1981,3 | 1981,4 | 1981,5 | 1981,6 | 1981,7 | 1981,8 | 1981,9 | 1981,10 | 1981,11 | 1981,12 | 1981,13 | 1981,14 | 1981,15 | 1981,16 | 1981,17 | 1981,18 | 1981,19 | 1981,20 | 1981,1982,1 | 1982,2 | 1982,11 | 1982,12 | 1982,13 | 1982,14 | 1982,15 | 1982,16 | 1982,17 | 1982,18 | 1982,19 | 1982,20 | 1982,1983,1 | 1983,2 | 1983,3 | 1983,4 | 1983,5 | 1983,6 | 1983,7 | 1983,8 | 1983,9 | 1983,10 | 1983,11 | 1983,12 | 1983,13 | 1983,14 | 1983,15 | 1983,16 | 1983,17 | 1983,18 | 1983,19 | 1983,20 | 1983,1984,1 | 1984,2 | 1984,3 | 1984,4 | 1984,5 | 1984,6 | 1984,7 | 1984,8 | 1984,9 | 1984,10 | 1984,11 | 1984,12 | 1984,13 | 1984,14 | 1984,15 | 1984,16 | 1984,17 | 1984,18 | 1984,19 | 1984,20 | 1984,1985,1 | 1985,2 | 1985,3 | 1985,4 | 1985,5 | 1985,6 | 1985,7 | 1985,8 | 1985,9 | 1985,10 | 1985,11 | 1985,12 | 1985,13 | 1985,14 | 1985,15 | 1985,16 | 1985,17 | 1985,18 | 1985,19 | 1985,20 | 1985,1986,1 | 1986,2 | 1986,3 | 1986,4 | 1986,5 | 1986,6 | 1986,7 | 1986,8 | 1986,9 | 1986,10 | 1986,11 | 1986,12 | 1986,13 | 1986,14 | 1986,15 | 1986,16 | 1986,17 | 1986,18 | 1986,19 | 1986,20 | 1986,1987,1 | 1987,2 | 1987,4 | 1987,5 | 1987,6 | 1987,7 | 1987,8 | 1987,9 | 1987,10 | 1987,11 | 1987,12 | 1987,13 | 1987,14 | 1987,15 | 1987,16 | 1987,17 | 1987,18 | 1987,19 | 1987,20 | 1987,1988,1 | 1988,2 | 1988,3 | 1988,4 | 1988,5 | 1988,6 | 1988,7 | 1988,8 | 1988,9 | 1988,10 | 1988,11 | 1988,12 | 1988,13 | 1988,14 | 1988,15 | 1988,16 | 1988,17 | 1988,18 | 1988,19 | 1988,20 | 1988,1989,1 | 1989,2 | 1989,3 | 1989,4 | 1989,5 | 1989,6 | 1989,7 | 1989,8 | 1989,9 | 1989,10 | 1989,11 | 1989,12 | 1989,13 | 1989,14 | 1989,15 | 1989,16 | 1989,17 | 1989,18 | 1989,19 | 1989,20 | 1989,1990,1 | 1990,2 | 1990,3 | 1990,4 | 1990,5 | 1990,6 | 1990,7 | 1990,8 | 1990,9 | 1990,10 | 1990,11 | 1990,12 | 1990,13 | 1990,14 | 1990,15 | 1990,16 | 1990,17 | 1990,18 | 1990,19 | 1990,20 | 1990,1991,1 | 1991,2 | 1991,3 | 1991,4 | 1991,5 | 1991,6 | 1991,7 | 1991,8 | 1991,9 | 1991,10 | 1991,11 | 1991,12 | 1991,13 | 1991,14 | 1991,15 | 1991,16 | 1991,17 | 1991,18 | 1991,19 | 1991,20 | 1991,1992,1 | 1992,2 | 1992,3 | 1992,4 | 1992,5 | 1992,6 | 1992,7 | 1992,8 | 1992,9 | 1992,10 | 1992,11 | 1992,12 | 1992,13 | 1992,14 | 1992,15 | 1992,16 | 1992,17 | 1992,18 | 1992,19 | 1992,20 | 1992,1993,1 | 1993,2 | 1993,3 | 1993,4 | 1993,5 | 1993,6 | 1993,7 | 1993,8 | 1993,9 | 1993,10 | 1993,11 | 1993,12 | 1993,13 | 1993,14 | 1993,15 | 1993,16 | 1993,17 | 1993,18 | 1993,19 | 1993,20 | 1993,1994,1 | 1994,2 | 1994,3 | 1994,4 | 1994,5 | 1994,6 | 1994,7 | 1994,8 | 1994,9 | 1994,10 | 1994,11 | 1994,12 | 1994,13 | 1994,14 | 1994,15 | 1994,16 | 1994,17 | 1994,18 | 1994,19 | 1994,20 | 1994,1995,1 | 1995,2 | 1995,3 | 1995,4 | 1995,5 | 1995,6 | 1995,7 | 1995,8 | 1995,9 | 1995,10 | 1995,11 | 1995,12 | 1995,13 | 1995,14 | 1995,15 | 1995,16 | 1995,17 | 1995,18 | 1995,19 | 1995,20 | 1995,1996,1 | 1996,2 | 1996,3 | 1996,4 | 1996,5 | 1996,6 | 1996,7 | 1996,8 | 1996,9 | 1996,10 | 1996,11 | 1996,12 | 1996,13 | 1996,14 | 1996,15 | 1996,16 | 1996,17 | 1996,18 | 1996,19 | 1996,20 | 1996,1997,1 | 1997,2 | 1997,3 | 1997,4 | 1997,5 | 1997,6 | 1997,7 | 1997,8 | 1997,9 | 1997,10 | 1997,11 | 1997,12 | 1997,13 | 1997,14 | 1997,15 | 1997,16 | 1997,17 | 1997,18 | 1997,19 | 1997,20 | 1997,1998,1 | 1998,2 | 1998,3 | 1998,4 | 1998,5 | 1998,6 | 1998,7 | 1998,8 | 1998,9 | 1998,10 | 1998,11 | 1998,12 | 1998,13 | 1998,14 | 1998,15 | 1998,16 | 1998,17 | 1998,18 | 1998,19 | 1998,20 | 1998,1999,1 | 1999,2 | 1999,3 | 1999,4 | 1999,5 | 1999,6 | 1999,7 | 1999,8 | 1999,9 | 1999,10 | 1999,11 | 1999,12 | 1999,13 | 1999,14 | 1999,15 | 1999,16 | 1999,17 | 1999,18 | 1999,19 | 1999,20 | 1999,2000,1 | 2000,2 | 2000,3 | 2000,4 | 2000,5 | 2000,6 | 2000,7 | 2000,8 | 2000,9 | 2000,10 | 2000,11 | 2000,12 | 2000,13 | 2000,14 | 2000,15 | 2000,16 | 2000,17 | 2000,18 | 2000,19 | 2000,20 | 2000,2001,1 | 2001,2 | 2001,3 | 2001,4 | 2001,5 | 2001,6 | 2001,7 | 2001,8 | 2001,9 | 2001,10 | 2001,11 | 2001,12 | 2001,13 | 2001,14 | 2001,15 | 2001,16 | 2001,17 | 2001,18 | 2001,19 | 2001,20 | 2001,2002,1 | 2002,2 | 2002,3 | 2002,4 | 2002,5 | 2002,6 | 2002,7 | 2002,8 | 2002,9 | 2002,10 | 2002,11 | 2002,12 | 2002,13 | 2002,14 | 2002,15 | 2002,16 | 2002,17 | 2002,18 | 2002,19 | 2002,20 | 2002,2003,1 | 2003,2 | 2003,3 | 2003,4 | 2003,5 | 2003,6 | 2003,7 | 2003,8 | 2003,9 | 2003,10 | 2003,11 | 2003,12 | 2003,13 | 2003,14 | 2003,15 | 2003,16 | 2003,17 | 2003,18 | 2003,19 | 2003,20 | 2003,2004,1 | 2004,2 | 2004,3 | 2004,4 | 2004,5 | 2004,6 | 2004,7 | 2004,8 | 2004,9 | 2004,10 | 2004,11 | 2004,12 | 2004,13 | 2004,14 | 2004,15 | 2004,16 | 2004,17 | 2004,18 | 2004,19 | 2004,20 | 2004,2005,1 | 2005,2 | 2005,3 | 2005,4 | 2005,5 | 2005,6 | 2005,7 | 2005,8 | 2005,9 | 2005,10 | 2005,11 | 2005,12 | 2005,13 | 2005,14 | 2005,15 | 2005,16 | 2005,17 | 2005,18 | 2005,19 | 2005,20 | 2005,2006,1 | 2006,2 | 2006,3 | 2006,4 | 2006,5 | 2006,6 | 2006,7 | 2006,8 | 2006,9 | 2006,10 | 2006,11 | 2006,12 | 2006,13 | 2006,14 | 2006,15 | 2006,16 | 2006,17 | 2006,18 | 2006,19 | 2006,20 | 2006,2007,1 | 2007,2 | 2007,3 | 2007,4 | 2007,5 | 2007,6 | 2007,7 | 2007,8 | 2007,9 | 2007,10 | 2007,11 | 2007,12 | 2007,13 | 2007,14 | 2007,15 | 2007,16 | 2007,17 | 2007,18 | 2007,19 | 2007,20 | 2007,2008,1 | 2008,2 | 2008,3 | 2008,4 | 2008,5 | 2008,6 | 2008,7 | 2008,8 | 2008,9 | 2008,10 | 2008,11 | 2008,12 | 2008,13 | 2008,14 | 2008,15 | 2008,16 | 2008,17 | 2008,18 | 2008,19 | 2008,20 | 2008,2009,1 | 2009,2 | 2009,3 | 2009,4 | 2009,5 | 2009,6 | 2009,7 | 2009,8 | 2009,9 | 2009,10 | 2009,11 | 2009,12 | 2009,13 | 2009,14 | 2009,15 | 2009,16 | 2009,17 | 2009,18 | 2009,19 | 2009,20 | 2009,2010,1 | 2010,2 | 2010,3 | 2010,4 | 2010,5 | 2010,6 | 2010,7 | 2010,8 | 2010,9 | 2010,10 | 2010,11 | 2010,12 | 2010,13 | 2010,14 | 2010,15 | 2010,16 | 2010,17 | 2010,18 | 2010,19 | 2010,20 | 2010,2011,1 | 2011,2 | 2011,3 | 2011,4 | 2011,5 | 2011,6 | 2011,7 | 2011,8 | 2011,9 | 2011,10 | 2011,11 | 2011,12 | 2011,13 | 2011,14 | 2011,15 | 2011,16 | 2011,17 | 2011,18 | 2011,19 | 2011,20 | 2011,2012,1 | 2012,2 | 2012,3 | 2012,4 | 2012,5 | 2012,6 | 2012,7 | 2012,8 | 2012,9 | 2012,10 | 2012,11 | 2012,12 | 2012,13 | 2012,14 | 2012,15 | 2012,16 | 2012,17 | 2012,18 | 2012,19 | 2012,20 | 2012,2013,1 | 2013,2 | 2013,3 | 2013,4 | 2013,5 | 2013,6 | 2013,7 | 2013,8 | 2013,9 | 2013,10 | 2013,11 | 2013,12 | 2013,13 | 2013,14 | 2013,15 | 2013,16 | 2013,17 | 2013,18 | 2013,19 | 2013,20 | 2013,2014,1 | 2014,2 | 2014,3 | 2014,4 | 2014,5 | 2014,6 | 2014,7 | 2014,8 | 2014,9 | 2014,10 | 2014,11 | 2014,12 | 2014,13 | 2014,14 | 2014,15 | 2014,16 | 2014,17 | 2014,18 | 2014,19 | 2014,20 | 2014,2015,1 | 2015,2 | 2015,3 | 2015,4 | 2015,5 | 2015,6 | 2015,7 | 2015,8 | 2015,9 | 2015,10 | 2015,11 | 2015,12 | 2015,13 | 2015,14 | 2015,15 | 2015,16 | 2015,17 | 2015,18 | 2015,19 | 2015,20 | 2015,2016,1 | 2016,2 | 2016,3 | 2016,4 | 2016,5 | 2016,6 | 2016,7 | 2016,8 | 2016,9 | 2016,10 | 2016,11 | 2016,12 | 2016,13 | 2016,14 | 2016,15 | 2016,16 | 2016,17 | 2016,18 | 2016,19 | 2016,20 | 2016,2017,1 | 2017,2 | 2017,3 | 2017,4 | 2017,5 | 2017,6 | 2017,7 | 2017,8 | 2017,9 | 2017,10 | 2017,11 | 2017,12 | 2017,13 | 2017,14 | 2017,15 | 2017,16 | 2017,17 | 2017,18 | 2017,19 | 2017,20 | 2017,2018,1 | 2018,2 | 2018,3 | 2018,4 | 2018,5 | 2018,6 | 2018,7 | 2018,8 | 2018,9 | 2018,10 | 2018,11 | 2018,12 | 2018,13 | 2018,14 | 2018,15 | 2018,16 | 2018,17 | 2018,18 | 2018,19 | 2018,20 | 2018,2019,1 | 2019,2 | 2019,3 | 2019,4 | 2019,5 | 2019,6 | 2019,7 | 2019,8 | 2019,9 | 2019,10 | 2019,11 | 2019,12 | 2019,13 | 2019,14 | 2019,15 | 2019,16 | 2019,17 | 2019,18 | 2019,19 | 2019,20 | 2019,2020,1 | 2020,2 | 2020,3 | 2020,4 | 2020,5 | 2020,6 | 2020,7 | 2020,8 | 2020,9 | 2020,10 | 2020,11 | 2020,12 | 2020,13 | 2020,14 | 2020,15 | 2020,16 | 2020,17 | 2020,18 | 2020,19 | 2020,20 | 2020,2021,1 | 2021,2 | 2021,3 | 2021,4 | 2021,5 | 2021,6 | 2021,7 | 2021,8 | 2021,9 | 2021,10 | 2021,11 | 2021,12 | 2021,13 | 2021,14 | 2021,15 | 2021,16 | 2021,17 | 2021,18 | 2021,19 | 2021,2022
ATL,1500,1514.0585852049849,1508.2603706356049,1513.9979372957375,1528.934947303925,1518.2315119909606,1533.077271367483,1539.3281019938704,1553.4218561044397,1559.5280896645363,1567.4163329788414,1575.7359074256458,1579.4726137208413,1585.224421436238,1596.624655978046,1590.7545361243324,1590.7545361243324,1585.2369753604653,1585.2369753604653,1585.2369753604653,1565.177731520349,1575.710591178943,1583.2738777790432,1592.2794290258628,1577.8959810931772,1572.7601185161325,1567.7700225397398,1577.7914593317678,1569.6467547167506,1580.1274574549514,1573.3999757588415,1557.1606362168404,1560.6917732343095,1565.1545014087817,1559.960396248089,1551.3051616860475,1546.753028983455,1546.753028983455,1546.753028983455,1546.753028983455,1546.753028983455,1536.314771737591,1540.3259308088625,1519.3038115961376,1531.632035717904,1524.4224367352283,1531.8696686594974,1547.2007288214866,1557.7642252781172,1529.961712824086,1496.7143199248435,1488.6268957677294,1488.6268957677294,1488.6268957677294,1492.720171825797,1497.749580032158,1491.912509040904,1506.7984343734122,1501.592189098385,1495.7618855170374,1490.4596726354398,1482.7531532025876,1492.0703933457594,1503.6613391056817,1486.6939976762533,1468.79048099105,1477.8513979573388,1486.2422877415763,1479.3517907493454,1474.6124499916095,1489.2394216322948,1489.2394216322948,1489.2394216322948,1489.2394216322948,1489.2394216322948,1493.1795662242212,1501.4982624558124,1496.441401182571,1486.6917475544485,1500.7213481224858,1494.1784284592793,1499.393751020258,1486.1510944447184,1474.9892777453997,1458.7883954526203,1452.3512776482494,1445.9399573812898,1431.437694751114,1417.2319040762873,1412.0722982436344,1395.7810436618652,1414.3328756541976,1414.3328756541976,1414.3328756541976,1414.3328756541976,1414.3328756541976,1436.999656740648,1433.2531033827445,1426.890029829513,1418.4141173728613,1411.972486963879,1406.2044320103712,1402.7024340158246,1412.9333313369978,1406.5118535559418,1393.2220341747168,1387.8430070690893,1411.8643318298828,1403.3339448341228,1398.604842773986,1383.239558339856,1388.0116411651352,1397.01506201201,1397.01506201201,1397.01506201201,1397.01506201201,1397.01506201201,1424.0112965090077,1442.158798768878,1458.7766372957797,1465.2291526932454,1469.2763019995066,1455.105314919385,1470.7798626716494,1469.143892088494,1462.604176314061,1457.480314744323,1450.3877615102967,1448.2172567874022,1440.0634177642746,1452.1801536413088,1441.743006706292,1435.362892829994,1448.0392473365416,1448.0392473365416,1448.0392473365416,1448.0392473365416,1448.0392473365416,1462.2794355024062,1424.533126814563,1431.2953238952225,1420.3443857600128,1415.9561991570522,1424.536199644597,1419.0043922389432,1399.5749034512623,1388.1595744356991,1383.1555981745737,1376.8429027358204,1367.1314049583273,1383.7277733263315,1369.7227042931474,1364.475975769415,1351.0232271885502,1351.0232271885502,1351.0232271885502,1351.0232271885502,1351.0232271885502,1389.5174203914123,1378.3565543011416,1373.691796920165,1403.8850289056102,1398.432279711035,1392.111393038697,1378.715790086017,1372.582295523394,1368.7442830925145,1377.2061893253813,1397.9941399757856,1392.8062869257496,1404.069994234742,1410.953545463946,1407.0437524857489,1399.161852629734,1397.048108783283,1397.048108783283,1397.048108783283,1397.048108783283,1397.048108783283,1424.036081587462,1417.739549043581,1425.877213370672,1421.1324263684965,1416.6328116699513,1410.5891818616765,1415.8141319092997,1404.1293852468236,1399.6695824913156,1407.5237122172232,1398.796762854949,1393.7367214709668,1379.737115733076,1376.532791814573,1368.2638150086343,1366.452006605922,1360.0074784552908,1360.0074784552908,1360.0074784552908,1360.0074784552908,1360.0074784552908,1396.255608841468,1418.893858211642,1411.1036167038137,1408.9660274081257,1408.9660274081257,1415.2137013182005,1412.3495303864906,1402.2341544407543,1429.238210664185,1421.2220180955476,1417.1329160056118,1414.9216472471148,1411.3770880387017,1402.641630531298,1391.9362044932573,1386.8286836279333,1399.5661052196244,1416.600325954041,1416.600325954041,1416.600325954041,1416.600325954041,1438.700244465531,1431.636649893131,1428.7978497943382,1435.2828686873288,1443.991678752012,1433.769454791966,1433.769454791966,1446.7837948598708,1438.3021824092357,1455.5505683033828,1465.5978618335328,1453.6548994542843,1472.418588621378,1480.597769529502,1485.7467259557716,1497.691698895831,1510.4906311548596,1504.0045975275752,1515.1075103436074,1507.586719952979,1507.586719952979,1506.9400399647343,1511.8545603296984,1506.6058071245593,1502.2340437970583,1492.1033611975574,1502.8550679129544,1497.747730392481,1484.4645399198705,1484.4645399198705,1488.7109976530833,1475.638719218921,1479.9407270492957,1468.614845981272,1483.0252617334636,1477.6751472468177,1491.1549408680603,1479.0773335620306,1465.5559496760784,1465.5559496760784,1465.5559496760784,1465.5559496760784,1475.416962257059,1461.3349786968156,1458.1323015579808,1454.197062315336,1436.7150305265543,1430.152783719983,1430.152783719983,1438.6895123358677,1456.777475119268,1445.4634756442224,1445.4634756442224,1457.3296817707587,1479.190227274862,1484.3948015239232,1475.1511838043536,1485.3357097012474,1473.099624470516,1464.1872384859644,1450.6025342093967,1450.6025342093967,1450.6025342093967,1464.2019006570476,1459.3051414673728,1473.1812963744987,1462.6394388029553,1471.416471919759,1476.3725627256197,1489.8143064546052,1474.6652355489755,1463.388277183984,1463.388277183984,1469.3022849993,1465.4978660179113,1460.05064905886,1471.9322237255917,1461.519985598213,1452.6753053247303,1448.4447863849196,1456.17346707738,1456.17346707738,1456.17346707738,1456.17346707738,1468.380100308035,1474.6363739717751,1464.5318119442916,1470.6196683891678,1480.2351620550717,1492.2875998825075,1492.2875998825075,1486.8636392375754,1491.7851940894195,1485.4659751446757,1498.3231480897146,1491.3417472210606,1507.7108163726346,1500.3336437978062,1496.8445175271345,1503.7037099393965,1496.7618961366352,1504.1653097302144,1493.7851345180227,1493.7851345180227,1493.7851345180227,1496.588850888517,1477.7313261568113,1471.4200126685178,1471.4200126685178,1460.3823895944893,1452.0100791117704,1447.9026891266103,1439.739525060164,1436.9107612958774,1434.0993067392344,1441.667184610432,1407.046219893706,1412.2509731709663,1403.107836959139,1397.1432354723747,1411.359762249531,1402.8321220235237,1398.9196835820087,1398.9196835820087,1398.9196835820087,1398.9196835820087,1425.4397626865066,1416.4171724742766,1413.2402741043798,1408.4844297356935,1400.2858119183163,1396.6275545431904,1396.6275545431904,1404.962633323407,1402.016440774942,1396.481447348532,1402.5700810174988,1390.5140546022565,1398.8367992436135,1414.1363032001389,1424.9311925600648,1436.636651104612,1443.4392423441268,1436.5400349630215,1436.5400349630215,1436.5400349630215,1436.5400349630215,1453.655026222266,1462.2853771383698,1469.3460094626662,1469.3460094626662,1463.306847417907,1486.3112629085435,1499.7268979805133,1506.9283713862326,1486.2096985575854,1500.45548589696,1530.370537901597,1545.9761280050186,1550.7052204869085,1556.679677443669,1560.6137194630098,1567.2417710903592,1573.353298530934,1589.8577770078746,1589.8577770078746,1595.55483936592,1602.7572656480663,1578.3179492360498,1573.6192120527974,1556.946395766489,1526.9045006774522,1516.6684655419135,1520.9151820434165,1499.437302318037,1493.470837535728,1500.7180402188014,1489.2946903189236,1489.2946903189236,1480.6910144300105,1472.3309907324503,1486.3675221427784,1468.8279922620063,1459.1172356542097,1475.4841317847208,1481.9559284063184,1481.9559284063184,1481.9559284063184,1481.9559284063184,1487.716946304739,1495.9339937718958,1480.0676984826473,1487.619534384644,1477.0797166856173,1454.2702460664311,1446.7646920506763,1440.1720426989457,1435.1254309089447,1440.1458871979771,1432.971485612057,1428.4644035642784,1418.4338717385078,1408.4052090009045,1395.421405066517,1395.421405066517,1385.0693348366974,1407.502620206511,1407.502620206511,1407.502620206511,1407.502620206511,1431.8769651548832,1427.015534060521,1439.0529052725242,1448.963379465174,1426.5903339108538,1420.4476890722194,1431.8337657493364,1431.8337657493364,1421.689476568106,1430.998182861076,1439.9416455341343,1445.4284769905132,1435.2873538789777,1423.5116138268434,1413.1537736147743,1418.9258510199847,1414.1133250905634,1409.0397415355835,1409.0397415355835,1409.0397415355835,1409.0397415355835,1433.0298061516878,1429.9112231756403,1427.289333400561,1443.8936765011822,1443.8936765011822,1436.5188633596335,1447.2741851172002,1468.2137654296787,1474.0406526132117,1481.0308856149093,1485.6107406659514,1495.2151661318082,1513.932086926813,1519.988835403428,1506.5644020763934,1497.5757486552257,1507.5315898379497,1496.743514025684,1518.802430106227,1510.9482817921246,1510.9482817921246,1509.4612113440935,1518.6893489341896,1513.3440246338423,1502.0286153431184,1482.7948130997725,1472.1898108981422,1453.1457723771427,1433.278150239767,1433.278150239767,1428.7671840085231,1451.6845017959574,1446.820539019076,1442.524301792511,1435.197167626569,1444.1463345449008,1431.0578380973143,1438.9785665035674,1448.3985806458184,1448.3985806458184,1448.3985806458184,1448.3985806458184,1462.5489354843637,1468.406315019273,1488.4293391521614,1491.6832600566383,1508.278572781996,1497.1757343560826,1500.7754658669026,1473.471634702489,1489.5268616305418,1489.5268616305418,1501.5108259638205,1507.169293495583,1511.756024518254,1492.510376888469,1508.0377555324862,1513.957298887776,1499.350582887096,1494.5226803366104,1494.5226803366104,1517.496040121703,1507.5255488530267,1506.89416163977,1515.3431899206826,1509.1315538312067,1519.2445165535364,1534.106016487232,1530.151303017743,1534.2472839600186,1545.5164473417683,1545.5164473417683,1552.322801726992,1542.0728703088705,1536.031948178323,1546.5135038603153,1532.6846408644965,1542.5314530793823,1528.5389039003676,1522.8479927617038,1503.4237950890788,1503.4237950890788,1503.4237950890788,1503.4237950890788,1503.8178463168092,1520.0706342422118,1530.3144339074147,1507.865545780082,1520.160564465013,1520.160564465013,1508.0738696828423,1516.0122800058962,1521.3456862658766,1499.9075592378076,1491.748734111068,1481.693048665784,1465.0942618104104,1475.9972906681703,1485.475755907922,1476.7624742812366,1469.3408803288585,1462.8312603912495,1462.8312603912495,1462.8312603912495,1462.8312603912495,1473.3734452934373,1456.1721346083452,1450.6796863503655,1444.1855620101385,1455.2769389587834,1447.8778636484712,1434.4795661570734,1427.6583046977155,1427.6583046977155,1433.1194472091831,1443.7140055280308,1427.4332725687627,1422.3766975282006,1410.154835003061,1398.3117479239272,1381.9015385526038,1377.268459861151,1387.2065896611896,1387.2065896611896,1387.2065896611896,1387.2065896611896,1416.6549422458922,1429.7425780429787,1418.706520315032,1438.579266824155,1427.2547253535745,1435.6314314624958,1442.736369668059,1442.736369668059,1434.657091529645,1449.9150898754206,1465.1736368240224,1459.2504030807213,1477.8965013334314,1488.8802461277726,1483.0377382628817,1489.736811597273,1500.3545867115656,1503.335968924301,1494.9786979068706,1494.9786979068706,1494.9786979068706,1497.484023430153,1508.8767829512356,1517.7938438883525,1508.0869309532395,1508.0869309532395,1529.5763338362226,1538.323114990972,1524.3726574368434,1517.6173597176512,1527.9142334728724,1516.877035697795,1512.0425545037035,1516.165186931286,1501.0229076251342,1498.0017842644395,1504.2629744218098,1520.798222274027,1528.223337616575,1528.223337616575,1528.223337616575,1528.223337616575,1522.4175032124313,1516.0708530646752,1540.7985718271616,1547.9079483473645,1551.0161265351542,1557.2119548276085,1544.6370908073543,1551.428517740469,1551.428517740469,1556.8224229835694,1564.882954001399,1570.8417534937098,1577.4534579549638,1581.7209997616424,1589.9336660819054,1596.5036498444686,1591.3091600752814,1598.8755218033905,1598.8755218033905,1580.9656416287576,1580.9656416287576,1561.974231221568,1545.256904999071,1552.0468186107084,1545.29791347899,1548.143694548335,1540.635757652182,1548.2926622857542,1554.8945418713902,1554.8945418713902,1567.9509274774423,1562.8898503225955,1569.1957447329962,1575.7641299792858,1567.4398397828004,1572.3818186527842,1584.4018453083709,1566.7624320367577,1574.4498202324326,1553.884730278481,1553.884730278481,1553.884730278481,1541.6635477088607,1551.5886375481307,1557.006047825308,1576.3598152382249,1579.2856437810883,1583.923516477273,1586.8663272204262,1586.8663272204262,1596.8671123530676,1601.8088032298028,1594.9239273102576,1598.358964429902,1600.7621022851597,1610.495014525452,1592.4804011993767,1617.8136075707475,1623.7624911191403,1611.0650776308944,1611.0650776308944,1615.619196540144,1609.399442721945,1583.2995820414587,1574.6623143110553,1579.503598780296,1571.332882367778,1565.370830976606,1558.4772764026688,1558.4772764026688,1563.6579050553337,1544.4860762639807,1525.2165360772883,1512.6057466835684,1495.6432468770158,1491.7010518605914,1496.2331904604223,1492.7611538144265,1495.781423560603,1489.8333951788445,1487.0246835208604,1487.0246835208604,1487.0246835208604,1487.0246835208604,1491.5185126406454,1498.814893793039,1489.0508966337386,1511.461755034889,1497.5558200266776,1487.288006260634,1474.5710722427625,1462.9643332964915,1459.7363706271483,1459.7363706271483,1467.5863480773296,1472.9120091466705,1467.6590546490363,1482.8561009421603,1478.229477313836,1472.0728735649975,1489.3617557042014,1468.55379464675,1468.55379464675,1468.55379464675,1468.55379464675,1477.6653459850625,1483.6349505106589,1489.9062312610745,1504.5762224353878,1523.684751584103,1528.5807088292122,1516.2543457234176,1519.3734796653468,1510.797096150687,1506.2102408846513,1506.2102408846513,1500.9169718422468,1491.2406808760811,1483.1663118274712,1468.2416951731375,1474.1444494202465,1487.948728489603,1481.6310215295257,1481.6310215295257,1481.6310215295257,1481.6310215295257,1487.4732661471444,1477.016724981552,1484.2925590651043,1495.5216193204508,1515.1892733183015,1527.4764712261976,1524.3179414229114,1517.6671309781646,1522.50381684053,1531.6869099801336,1521.7061649567686,1521.7061649567686,1540.2306293783026,1537.0028493371576,1550.6374730151244,1560.246254257753,1575.7960439256376,1581.3900996617217,1581.3900996617217,1598.03038623325,1616.258964467451,1588.4442233505883,1592.043457313931,1602.2866903252293,1606.8422939198924,1596.4720625123075,1596.4720625123075,1587.9688840945348,1576.842143683223,1581.0420173613993,1574.4229662962252,1590.717015357175,1596.4254088267253,1603.674489755456,1595.9327303262328,1601.2375975652078,1604.068724753699,1592.8862388540165,1603.5160583686793,1613.123045711062,1605.914529709887,1605.914529709887,1580.685897282415,1573.582193902618,1581.2542943714593,1572.652605332939,1567.439683232833,1548.929728520745,1553.7483269102709,1556.8352652414324,1556.8352652414324,1572.100382614913,1549.266715543508,1543.3440048389286,1534.8642114037864,1525.2898645683445,1510.2512472887763,1523.219408075162,1535.7051094087783,1538.9192800308613,1538.9192800308613,1538.9192800308613,1538.9192800308613,1530.439460023146,1516.9916259146837,1524.588641682743,1518.9274131406212,1505.0512880839335,1488.1813857215816,1482.703799535391,1468.2519775483092,1462.545794147662,1462.545794147662,1486.7721869119005,1508.464119795158,1492.9343278486342,1487.3933992898787,1503.069528018567,1513.6628150995712,1521.4542385479756,1528.208851814872,1528.208851814872,1528.208851814872,1528.208851814872,1522.406638861154,1511.1375411542888,1507.5709791382944,1501.7886236061236,1491.93927281946,1482.1260307622072,1499.5949947957847,1494.7400916477825,1502.335976533989,1509.869304152679,1509.869304152679,1501.5508387084808,1524.753321160303,1520.464234433078,1513.296838310217,1507.731319575973,1505.1439972542792,1493.6373451046445,1493.6373451046445,1493.6373451046445,1493.6373451046445,1496.478008828483,1474.4884783205837,1462.9104871562329,1467.5973764517084,1460.824824136634,1466.7352159978043,1466.7352159978043,1471.2649948014853,1462.9235113063442,1470.8453205516369,1448.3781987614027,1436.727687645381,1442.6557679812156,1436.6351991670392,1446.1324265267451,1435.3694567614073,1440.3521064069514,1434.557489391223,1428.5619439117058,1428.5619439117058,1447.6714579337795
