,0
last1_rush_yards_per_attempt,0.6688014019547013
last5_interceptions_thrown,0.676835602805866
pastSeasonGamesPlayedIn,0.6768806979845927
allowedAttemptedPasses10_7,0.6819837380587876
last1_completed_passes,0.6885374006566788
passingTouchdowns10_2,0.6885816422733316
last5_rush_touchdowns,0.6915125725973157
last5_net_gained_per_pass_attempt,0.6929403907464482
careerAvg_longest_pass,0.7289671661484352
pastSeasonStarts,0.7386823518527279
passingTouchdowns10_4,0.7414449693285685
careerStarts,0.7437791776592333
seasonAvg_sack_percentage,0.7456568839669808
seasonAvg_rush_touchdowns,0.754754246295474
last5_rush_yards,0.7577881128371824
allowedAttemptedPasses10_8,0.7595061099494647
last1_attempted_passes,0.7653343255097881
seasonAvg_rush_attempts,0.7733398409545311
attemptedPasses10_8,0.7849091460791059
seasonAvg_completion_percentage,0.8118159479129917
careerGamesPlayedIn,0.8127307047841823
allowedAttemptedPasses10_5,0.8135813174621384
last1_adjusted_net_yards_per_pass_attempt,0.823082513478435
last5_passing_touchdowns,0.8294009371511428
last1_yards_per_completion,0.8418994476051537
seasonAvg_rush_yards_per_attempt,0.8419630175330514
seasonAvg_net_gained_per_pass_attempt,0.8432852416651594
allowedPassingTouchdowns10_9,0.8547967114146248
attemptedPasses10_0,0.8641796464625008
last5_adjusted_net_yards_per_pass_attempt,0.8739145658501369
allowedPassingTouchdowns10_8,0.8803968448760883
careerAvg_rush_yards,0.88346593048568
seasonAvg_yards_lost_from_sacks,0.8869862874541827
seasonAvg_adjusted_net_yards_per_pass_attempt,0.8951170074818805
last1_longest_pass,0.9013471825695378
careerAvg_yards_lost_from_sacks,0.9137917550644681
careerAvg_yards_per_completion,0.9280941469467917
careerAvg_rush_touchdowns,0.9370945017653635
passingYards10_3,0.9386407437635762
last5_adjusted_yards_per_attempt,0.9398701468385948
last5_td_percentage,0.9409526023520813
last5_interception_percentage,0.9433968408807228
seasonAvg_quarterback_rating,0.9469405815414118
passingTouchdowns10_1,0.9478041237296417
last5_yards_per_attempt,0.9589028577245743
allowedPassingYards10_0,0.9647231422552474
seasonAvg_yards_per_completion,0.9984195772908024
allowedPassingTouchdowns10_2,0.9995770883801028
