key,opp_abbr,wy,p_id,careerAvg_completed_passes,careerAvg_attempted_passes,careerAvg_passing_yards,careerAvg_passing_touchdowns,careerAvg_interceptions_thrown,careerAvg_times_sacked,careerAvg_yards_lost_from_sacks,careerAvg_longest_pass,careerAvg_quarterback_rating,careerAvg_rush_attempts,careerAvg_rush_yards,careerAvg_rush_touchdowns,careerAvg_longest_rush,careerAvg_isHome,careerAvg_completion_percentage,careerAvg_td_percentage,careerAvg_interception_percentage,careerAvg_yards_per_attempt,careerAvg_adjusted_yards_per_attempt,careerAvg_yards_per_completion,careerAvg_sack_percentage,careerAvg_net_gained_per_pass_attempt,careerAvg_adjusted_net_yards_per_pass_attempt,careerAvg_rush_yards_per_attempt
CLE-198610260min,MIN,8 | 1986,KosaBe00,13.85,24.7,162.0,0.8,0.55,1.8,12.25,31.75,74.62,1.9,-0.15,0.05,2.0,0.5,56.556,2.905,2.384,5.974,5.482,11.552,6.027,5.177,4.683,0.332
NYJ-198610260nyj,NOR,8 | 1986,OBriKe00,16.938,27.781,216.875,1.312,0.688,3.188,23.125,37.406,87.25,1.5,3.312,0.0,3.188,0.562,59.626,4.627,2.339,7.438,7.312,12.058,9.969,5.95,5.863,1.606
NOR-198610260nyj,NYJ,8 | 1986,WilsDa00,10.684,20.421,133.263,0.711,1.105,2.184,18.237,28.658,61.171,0.921,0.526,0.026,1.474,0.5,47.911,2.729,7.616,5.907,3.027,11.144,9.226,4.577,2.419,0.818
OTI-198610260oti,RAI,8 | 1986,MoonWa00,15.73,28.432,210.216,0.919,1.243,3.054,24.081,37.514,71.405,3.162,11.838,0.081,8.297,0.486,55.089,3.07,5.04,7.246,5.593,13.245,10.516,5.633,4.2,3.822
RAI-198610260oti,OTI,8 | 1986,WilsMa00,12.83,24.943,172.377,1.151,1.358,2.396,16.981,34.906,65.072,2.075,8.34,0.094,5.906,0.491,49.491,5.953,5.278,7.407,6.224,13.336,8.11,6.283,5.267,3.284
PHI-198610260phi,SDG,8 | 1986,JawoRo00,15.3,28.692,198.285,1.269,1.046,2.331,18.246,38.162,75.52,1.538,5.115,0.054,4.577,0.5,53.397,4.599,3.633,6.855,6.14,13.18,8.188,5.718,5.062,2.733
SDG-198610260phi,PHI,8 | 1986,HerrMa00,12.722,21.444,152.611,0.722,1.333,2.056,18.444,28.611,62.728,1.278,0.278,0.056,1.167,0.556,52.513,2.94,5.154,6.399,4.667,10.83,7.783,5.151,3.673,0.263
PIT-198610260pit,CIN,8 | 1986,MaloMa00,10.949,21.59,142.513,1.051,1.128,1.333,11.0,28.282,61.421,1.821,6.205,0.179,4.949,0.385,46.043,4.325,4.347,6.23,5.139,11.58,5.246,5.328,4.297,2.497
CIN-198610260pit,PIT,8 | 1986,EsiaBo00,12.812,22.906,171.312,1.281,0.719,1.625,14.812,31.781,81.219,2.312,5.781,0.125,4.875,0.5,54.912,4.571,4.241,6.752,5.758,12.053,7.256,5.575,4.914,2.513
DAL-198610260dal,CRD,8 | 1986,PellSt00,9.571,16.429,129.0,0.429,0.857,1.0,8.143,31.143,78.229,1.571,9.286,0.0,5.143,0.429,61.869,1.261,2.371,8.053,7.237,11.086,2.364,7.694,6.93,2.869
CRD-198610260dal,DAL,8 | 1986,LomaNe00,15.776,27.592,199.0,1.158,0.842,3.224,24.592,35.303,80.007,2.105,9.658,0.105,7.355,0.474,55.473,3.984,3.101,6.984,6.386,12.165,10.952,5.383,4.938,3.783
DEN-198610260den,SEA,8 | 1986,ElwaJo00,15.784,29.431,192.392,1.176,1.137,2.098,15.784,35.412,71.053,3.02,14.49,0.039,8.51,0.471,53.656,3.989,4.153,6.549,5.477,12.252,7.186,5.58,4.614,4.142
SEA-198610260den,DEN,8 | 1986,KrieDa00,15.841,27.698,204.603,1.619,1.175,2.889,23.095,37.635,82.914,2.206,7.492,0.111,6.032,0.54,55.79,6.093,4.494,7.335,6.532,13.055,10.657,5.768,5.092,2.631
RAM-198610260ram,ATL,8 | 1986,DilsSt00,11.438,21.188,131.031,0.594,0.594,1.625,11.875,24.375,64.666,0.875,2.125,0.0,1.531,0.531,48.02,2.849,3.36,5.249,4.307,9.616,9.886,4.013,3.12,0.953
ATL-198610260ram,RAM,8 | 1986,ArchDa00,11.208,22.0,148.667,0.667,1.042,3.0,21.333,29.958,64.996,4.708,24.417,0.083,11.667,0.5,49.66,2.844,8.255,6.473,3.327,12.265,11.743,4.809,1.828,5.485
NYG-198610270nyg,WAS,8 | 1986,SimmPh00,15.838,29.95,206.475,1.2,1.188,3.3,25.588,35.688,71.534,2.362,8.925,0.038,6.875,0.5,52.48,4.096,4.323,6.964,5.839,13.382,10.174,5.44,4.448,3.288
WAS-198610270nyg,NYG,8 | 1986,SchrJa00,13.25,25.438,189.375,0.75,0.562,1.688,12.188,37.625,67.85,2.375,2.188,0.062,3.25,0.438,46.231,2.681,2.372,6.699,6.168,12.61,5.591,5.906,5.458,0.562
CLT-198611020clt,CLE,9 | 1986,TrudJa00,16.286,33.286,177.286,0.714,1.143,2.0,17.143,36.571,57.8,1.143,1.143,0.0,1.143,0.571,50.583,1.634,3.287,5.236,4.083,10.483,8.009,4.17,3.079,1.143
CLE-198611020clt,CLT,9 | 1986,KosaBe00,13.619,24.381,159.095,0.762,0.571,1.952,14.095,31.381,73.162,1.857,-0.19,0.048,1.857,0.476,56.243,2.767,2.536,5.956,5.369,11.536,6.775,5.034,4.47,0.269
CRD-198611020crd,PHI,9 | 1986,LomaNe00,15.792,27.675,198.649,1.143,0.831,3.221,24.532,35.208,79.809,2.078,9.532,0.104,7.26,0.468,55.402,3.932,3.061,6.959,6.368,12.139,10.915,5.366,4.927,3.734
PHI-198611020crd,CRD,9 | 1986,JawoRo00,15.275,28.649,197.519,1.267,1.046,2.336,18.26,38.16,75.399,1.542,5.069,0.053,4.55,0.504,53.387,4.597,3.639,6.835,6.117,13.142,8.214,5.697,5.039,2.708
DET-198611020det,CIN,9 | 1986,HippEr00,13.133,24.483,171.15,0.883,1.1,2.533,19.05,35.35,70.887,2.433,9.683,0.2,6.467,0.5,53.394,3.572,4.13,7.058,5.914,13.583,8.873,5.752,4.718,3.001
CIN-198611020det,DET,9 | 1986,EsiaBo00,13.0,23.212,173.97,1.242,0.727,1.636,14.667,32.242,80.882,2.273,5.636,0.121,4.758,0.485,54.993,4.432,4.204,6.785,5.78,12.101,7.209,5.622,4.942,2.467
MIA-198611020mia,OTI,9 | 1986,MariDa00,20.684,34.386,270.825,2.246,1.175,1.035,8.719,41.404,93.295,1.561,0.105,0.035,1.316,0.526,60.382,6.728,3.47,7.941,7.725,13.141,2.793,7.482,7.278,0.294
OTI-198611020mia,MIA,9 | 1986,LuckOl00,12.625,22.062,137.688,0.75,1.0,1.625,12.438,29.375,67.912,2.625,14.062,0.062,8.812,0.562,54.998,4.159,3.542,6.195,5.432,10.246,6.21,5.389,4.679,5.5
NOR-198611020nor,SFO,9 | 1986,WilsDa00,10.974,20.846,136.077,0.744,1.128,2.128,17.769,28.795,61.513,0.897,0.513,0.026,1.436,0.487,48.207,2.798,7.559,5.924,3.083,11.142,8.99,4.628,2.491,0.797
SFO-198611020nor,NOR,9 | 1986,MoroMi00,7.448,13.207,86.828,0.241,0.552,1.241,9.552,18.138,61.369,1.207,6.0,0.069,4.276,0.552,46.021,3.04,6.28,4.967,2.749,8.788,8.11,3.895,1.893,2.737
NWE-198611020nwe,ATL,9 | 1986,EasoTo00,14.927,25.561,188.22,1.195,0.732,3.098,23.976,32.683,83.861,2.488,8.756,0.146,7.488,0.439,57.841,4.626,3.003,7.262,6.835,12.304,11.293,5.611,5.255,3.587
ATL-198611020nwe,NWE,9 | 1986,ArchDa00,11.2,22.0,144.84,0.64,1.04,2.92,20.84,29.2,63.888,4.6,24.04,0.08,11.64,0.48,49.674,2.73,8.107,6.311,3.208,11.967,11.447,4.693,1.754,5.566
NYG-198611020nyg,DAL,9 | 1986,SimmPh00,15.889,29.951,206.63,1.198,1.173,3.296,25.568,35.617,71.875,2.346,8.79,0.037,6.765,0.506,52.656,4.087,4.27,6.968,5.865,13.352,10.16,5.446,4.474,3.223
DAL-198611020nyg,NYG,9 | 1986,PellSt00,9.875,16.375,127.75,0.375,0.75,1.0,8.625,29.0,80.4,2.125,11.625,0.0,5.875,0.5,63.51,1.104,2.075,7.976,7.262,10.94,2.804,7.519,6.85,3.094
PIT-198611020pit,GNB,9 | 1986,MaloMa00,10.975,21.55,141.55,1.075,1.1,1.325,10.975,27.925,62.562,1.825,5.975,0.175,4.8,0.4,46.392,4.467,4.239,6.204,5.19,11.507,5.234,5.307,4.35,2.398
GNB-198611020pit,PIT,9 | 1986,WrigRa00,10.048,19.19,123.238,0.524,1.095,1.286,10.476,25.571,62.229,1.048,1.381,0.0,1.81,0.476,50.453,2.849,5.314,6.266,4.445,10.826,10.586,5.363,3.726,1.187
TAM-198611020tam,BUF,9 | 1986,YounSt00,12.273,23.455,158.545,0.545,0.909,3.455,26.182,29.909,65.536,6.909,40.909,0.364,14.091,0.455,52.445,2.094,3.494,6.523,5.369,12.215,12.937,4.705,3.695,5.996
BUF-198611020tam,TAM,9 | 1986,KellJi00,16.75,27.875,220.375,1.125,1.5,2.5,18.625,45.5,77.05,2.5,9.625,0.0,5.5,0.625,60.03,3.644,5.14,8.212,6.628,13.719,9.831,6.658,5.221,2.948
RAI-198611020rai,DEN,9 | 1986,WilsMa00,12.889,25.111,173.444,1.204,1.352,2.389,16.889,35.019,65.652,2.056,8.333,0.093,5.944,0.481,49.446,6.06,5.234,7.395,6.253,13.355,8.063,6.279,5.3,3.372
DEN-198611020rai,RAI,9 | 1986,ElwaJo00,15.827,29.481,194.865,1.173,1.135,2.058,15.481,35.635,71.383,3.096,14.096,0.038,8.481,0.481,53.706,3.972,4.133,6.616,5.55,12.359,7.047,5.666,4.703,4.046
SDG-198611020sdg,KAN,9 | 1986,FlicTo00,2.714,7.143,32.857,0.143,0.286,0.714,5.714,11.571,52.243,0.143,1.0,0.0,1.0,0.143,31.304,0.893,1.299,3.0,2.594,7.69,22.05,1.03,0.65,1.0
KAN-198611020sdg,SDG,9 | 1986,KennBi00,15.571,28.27,207.349,1.254,0.984,2.19,16.683,38.619,79.77,1.492,2.952,0.079,2.873,0.508,54.319,4.506,3.836,7.32,6.495,13.499,7.416,6.249,5.52,1.641
SEA-198611020sea,NYJ,9 | 1986,GilbGa00,3.833,7.333,48.167,0.333,0.333,0.167,1.5,18.833,62.317,1.167,0.667,0.0,0.333,0.5,45.443,6.945,2.24,6.43,6.812,8.807,1.388,6.212,6.65,-0.5
NYJ-198611020sea,SEA,9 | 1986,OBriKe00,17.03,27.909,218.121,1.364,0.667,3.212,23.394,38.152,88.212,1.606,3.182,0.0,3.242,0.576,59.713,4.772,2.268,7.457,7.391,12.084,10.003,5.96,5.925,1.552
WAS-198611020was,MIN,9 | 1986,SchrJa00,13.765,26.294,202.941,0.765,0.647,1.824,13.941,39.588,68.518,2.294,2.176,0.059,3.176,0.412,46.747,2.67,2.526,6.922,6.319,12.991,5.796,6.064,5.548,0.646
MIN-198611020was,WAS,9 | 1986,KramTo00,18.547,33.432,224.021,1.4,1.432,2.158,14.232,36.916,73.135,1.737,4.874,0.063,4.0,0.526,55.164,4.274,4.273,6.738,5.67,12.247,6.476,5.845,4.853,2.316
CHI-198611030chi,RAM,9 | 1986,FullSt00,10.3,18.1,122.533,0.5,0.65,2.767,19.05,29.767,71.712,3.2,15.733,0.183,9.933,0.45,53.924,2.437,4.591,6.452,4.873,11.384,15.106,4.603,3.521,4.334
RAM-198611030chi,CHI,9 | 1986,DilsSt00,11.303,21.03,129.848,0.576,0.636,1.606,11.697,24.394,63.4,0.97,2.061,0.0,1.545,0.545,47.89,2.763,3.637,5.264,4.18,9.723,9.765,4.045,3.018,0.925
ATL-198611090atl,NYJ,10 | 1986,ArchDa00,11.385,22.154,145.615,0.615,1.0,2.962,20.692,29.154,64.5,4.654,24.692,0.077,11.808,0.462,50.13,2.625,7.795,6.312,3.329,11.903,11.52,4.702,1.876,5.614
NYJ-198611090atl,ATL,10 | 1986,OBriKe00,17.294,28.029,224.382,1.441,0.647,3.176,23.059,39.471,90.274,1.588,3.235,0.0,3.294,0.559,60.346,4.999,2.201,7.634,7.644,12.216,9.882,6.147,6.183,1.653
BUF-198611090buf,PIT,10 | 1986,KellJi00,18.111,29.111,233.889,1.333,1.333,2.333,18.556,45.667,82.511,2.778,13.222,0.0,7.111,0.556,61.622,4.093,4.569,8.274,7.037,13.504,9.017,6.818,5.708,3.553
PIT-198611090buf,BUF,10 | 1986,MaloMa00,11.195,21.78,142.854,1.122,1.073,1.293,10.707,27.732,63.824,1.829,5.78,0.171,4.659,0.415,46.834,4.594,4.135,6.206,5.264,11.464,5.106,5.331,4.444,2.315
CLT-198611090clt,NWE,10 | 1986,TrudJa00,16.75,34.375,181.125,0.75,1.0,2.625,21.125,36.0,59.363,1.25,2.375,0.0,2.0,0.625,50.212,1.728,2.876,5.2,4.251,10.472,8.794,4.054,3.15,1.688
NWE-198611090clt,CLT,10 | 1986,EasoTo00,14.929,25.69,190.0,1.19,0.738,3.024,23.405,33.071,83.652,2.452,8.571,0.143,7.333,0.452,57.616,4.593,3.008,7.291,6.855,12.428,11.024,5.68,5.313,3.526
DET-198611090det,MIN,10 | 1986,HippEr00,13.295,24.623,173.049,0.902,1.115,2.541,19.049,35.361,71.223,2.393,9.525,0.197,6.361,0.508,53.662,3.613,4.162,7.085,5.935,13.565,8.864,5.78,4.74,2.952
MIN-198611090det,DET,10 | 1986,KramTo00,18.562,33.448,226.792,1.427,1.427,2.177,14.281,37.323,73.706,1.75,4.906,0.062,4.042,0.521,55.185,4.349,4.258,6.814,5.767,12.375,6.515,5.91,4.937,2.32
GNB-198611090gnb,WAS,10 | 1986,FusiCh00,1.333,2.333,9.0,0.167,0.333,0.167,0.0,5.333,48.183,0.833,2.667,0.0,3.0,0.5,46.112,16.667,7.5,2.595,2.553,4.195,3.333,2.445,2.778,3.0
WAS-198611090gnb,GNB,10 | 1986,SchrJa00,14.333,27.444,212.667,0.833,0.667,1.778,13.167,39.833,69.35,2.278,2.5,0.056,3.278,0.444,46.987,2.758,2.504,6.984,6.409,13.144,5.59,6.164,5.672,0.833
KAN-198611090kan,SEA,10 | 1986,KennBi00,15.656,28.328,208.594,1.266,0.969,2.266,17.266,38.797,80.32,1.5,2.828,0.078,2.828,0.5,54.495,4.533,3.776,7.346,6.553,13.502,7.58,6.244,5.544,1.576
SEA-198611090kan,KAN,10 | 1986,GilbGa00,6.857,12.571,80.429,0.429,0.571,0.286,1.714,20.429,62.557,1.143,2.286,0.0,2.0,0.571,47.069,6.277,2.57,6.401,6.501,9.114,1.507,6.184,6.339,1.286
NOR-198611090nor,RAM,10 | 1986,WilsDa00,11.0,20.725,136.8,0.725,1.125,2.15,18.025,29.0,62.012,0.9,0.45,0.025,1.35,0.5,48.877,2.728,7.527,6.034,3.194,11.207,9.16,4.692,2.55,0.727
RAM-198611090nor,NOR,10 | 1986,DilsSt00,11.147,21.147,130.059,0.588,0.647,1.559,11.353,25.588,62.906,1.029,2.176,0.0,1.647,0.529,47.188,2.799,3.648,5.27,4.189,10.108,9.478,4.087,3.061,0.956
OTI-198611090oti,CIN,10 | 1986,MoonWa00,15.513,28.359,208.385,0.872,1.308,3.103,24.667,37.026,69.385,3.051,11.641,0.077,8.282,0.487,54.87,2.913,5.325,7.188,5.375,13.23,10.786,5.533,3.969,4.036
CIN-198611090oti,OTI,10 | 1986,EsiaBo00,13.0,23.324,173.765,1.206,0.735,1.618,14.235,32.029,80.047,2.294,5.765,0.118,4.853,0.471,54.792,4.302,4.189,6.767,5.743,12.123,7.102,5.632,4.925,2.492
TAM-198611090tam,CHI,10 | 1986,YounSt00,12.417,23.5,161.417,0.5,0.833,3.417,25.833,31.167,67.092,6.917,40.167,0.5,14.25,0.5,52.935,1.919,3.202,6.649,5.592,12.347,12.785,4.84,3.915,5.878
CHI-198611090tam,TAM,10 | 1986,TomcMi00,2.889,6.222,33.222,0.0,0.333,0.333,2.556,13.333,43.1,0.778,3.444,0.0,3.111,0.556,27.137,0.0,6.667,3.471,0.471,7.369,2.244,3.202,0.247,2.389
DAL-198611090dal,RAI,10 | 1986,PellSt00,11.889,18.778,151.222,0.444,0.667,1.444,11.556,30.667,83.622,2.222,12.444,0.0,6.222,0.444,64.64,1.273,1.844,8.081,7.506,11.07,3.784,7.469,6.926,3.453
RAI-198611090dal,DAL,10 | 1986,WilsMa00,13.109,25.509,176.964,1.2,1.4,2.418,17.327,35.164,65.378,2.036,8.182,0.091,5.836,0.491,49.514,5.989,5.294,7.403,6.219,13.379,8.059,6.281,5.262,3.31
DEN-198611090den,SDG,10 | 1986,ElwaJo00,15.736,29.151,193.849,1.17,1.113,2.057,15.358,35.962,72.742,3.057,13.83,0.038,8.321,0.472,54.423,4.055,4.055,6.713,5.698,12.368,7.184,5.737,4.819,3.969
SDG-198611090den,DEN,10 | 1986,FlicTo00,2.875,8.375,34.0,0.25,0.75,0.75,6.0,12.25,48.162,0.25,1.0,0.125,1.0,0.25,30.332,1.516,4.078,2.934,1.402,8.041,19.989,1.138,-0.306,1.0
PHI-198611090phi,NYG,10 | 1986,CunnRa00,3.467,7.933,55.6,0.2,0.667,2.933,22.333,24.267,54.887,3.2,27.467,0.067,14.667,0.4,39.269,3.111,8.53,6.037,2.819,12.033,36.204,1.462,-0.802,9.522
NYG-198611090phi,PHI,10 | 1986,SimmPh00,15.768,29.805,204.927,1.183,1.171,3.293,25.512,35.549,71.27,2.341,8.634,0.037,6.659,0.512,52.42,4.037,4.285,6.928,5.808,13.326,10.211,5.406,4.42,3.159
SFO-198611090sfo,CRD,10 | 1986,MontJo01,18.908,29.99,225.327,1.541,0.816,1.776,12.398,37.888,91.26,2.724,10.929,0.143,7.327,0.52,63.267,5.388,2.505,7.321,7.271,11.601,5.174,6.574,6.544,3.549
CRD-198611090sfo,SFO,10 | 1986,StouCl00,8.516,16.613,112.387,0.516,0.968,2.065,13.677,27.129,61.481,3.548,20.0,0.129,10.581,0.452,48.42,3.002,4.908,6.16,4.552,11.784,9.301,4.925,3.45,5.289
CLE-198611100cle,MIA,10 | 1986,KosaBe00,13.682,24.409,162.682,0.864,0.545,2.0,14.591,33.227,75.805,1.909,-0.273,0.045,2.0,0.455,56.414,3.186,2.42,6.118,5.667,11.733,6.954,5.151,4.71,0.226
MIA-198611100cle,CLE,10 | 1986,MariDa00,20.534,34.293,269.948,2.276,1.19,1.034,8.621,42.155,93.048,1.534,0.103,0.034,1.293,0.534,60.055,6.85,3.529,7.935,7.717,13.231,2.803,7.477,7.272,0.289
ATL-198611160atl,CHI,11 | 1986,ArchDa00,11.741,22.667,153.185,0.667,1.0,3.0,21.593,29.889,65.744,4.63,24.63,0.074,11.63,0.481,50.434,2.734,7.61,6.439,3.56,12.08,11.463,4.81,2.084,5.619
CHI-198611160atl,ATL,11 | 1986,TomcMi00,3.7,8.0,56.4,0.1,0.4,0.4,3.0,17.7,47.07,0.8,3.2,0.1,2.9,0.5,29.006,0.417,6.417,4.228,1.424,9.041,2.42,3.914,1.154,2.25
BUF-198611160buf,MIA,11 | 1986,KellJi00,17.4,28.4,220.0,1.3,1.2,2.5,18.6,42.8,81.95,2.7,12.6,0.0,6.9,0.6,60.46,4.139,4.112,7.879,6.856,13.018,9.653,6.428,5.506,3.548
MIA-198611160buf,BUF,11 | 1986,MariDa00,20.559,34.373,270.373,2.271,1.186,1.017,8.475,41.847,92.946,1.525,0.186,0.034,1.356,0.525,59.993,6.821,3.513,7.929,7.712,13.234,2.755,7.479,7.275,0.369
CIN-198611160cin,SEA,11 | 1986,EsiaBo00,13.171,23.486,176.571,1.257,0.743,1.571,13.829,32.229,81.071,2.314,6.143,0.114,5.029,0.457,55.098,4.474,4.168,6.842,5.861,12.186,6.899,5.739,5.067,2.602
SEA-198611160cin,CIN,11 | 1986,KrieDa00,15.477,27.277,198.908,1.569,1.154,2.908,23.323,36.877,81.143,2.154,7.277,0.108,5.862,0.523,54.907,5.906,4.484,7.151,6.315,12.82,10.916,5.574,4.87,2.566
CRD-198611160crd,NOR,11 | 1986,StouCl00,8.969,17.344,117.5,0.562,1.031,2.031,13.469,27.031,61.566,3.531,19.906,0.125,10.5,0.438,48.704,3.065,4.989,6.183,4.551,11.791,9.087,4.977,3.475,5.301
NOR-198611160crd,CRD,11 | 1986,WilsDa00,10.951,20.707,136.732,0.707,1.171,2.098,17.585,29.463,61.18,0.902,0.488,0.024,1.366,0.512,48.782,2.661,7.709,6.05,3.115,11.297,8.936,4.741,2.487,0.758
GNB-198611160gnb,TAM,11 | 1986,WrigRa00,10.087,19.391,122.739,0.522,1.087,1.391,10.913,26.652,61.561,0.957,1.261,0.0,1.652,0.478,50.343,2.963,5.354,6.173,4.356,10.805,10.67,5.234,3.604,1.083
TAM-198611160gnb,GNB,11 | 1986,YounSt00,13.154,25.0,165.923,0.462,0.846,3.538,26.308,30.692,66.262,6.692,38.846,0.462,13.846,0.538,52.798,1.772,3.135,6.532,5.475,12.166,12.603,4.769,3.843,5.868
MIN-198611160min,NYG,11 | 1986,KramTo00,18.619,33.505,227.371,1.423,1.433,2.175,14.268,37.443,73.676,1.753,4.835,0.062,3.99,0.515,55.25,4.33,4.267,6.818,5.764,12.369,6.498,5.917,4.937,2.286
NYG-198611160min,MIN,11 | 1986,SimmPh00,15.675,29.663,204.024,1.169,1.181,3.289,25.422,35.554,70.767,2.373,8.651,0.036,6.711,0.506,52.324,3.988,4.368,6.932,5.765,13.361,10.26,5.405,4.379,3.145
PHI-198611160phi,DET,11 | 1986,CunnRa00,3.875,8.75,61.625,0.25,0.688,2.938,21.938,27.438,55.706,3.25,28.375,0.125,14.938,0.438,39.791,3.214,8.294,6.112,3.021,12.231,34.722,1.725,-0.463,9.583
DET-198611160phi,PHI,11 | 1986,FergJo00,14.283,26.558,175.168,1.106,1.221,1.619,15.425,32.54,69.368,1.425,4.265,0.035,3.823,0.496,53.606,4.073,4.57,6.475,5.233,12.03,6.096,5.522,4.358,2.372
PIT-198611160pit,OTI,11 | 1986,MaloMa00,11.357,22.119,142.833,1.119,1.071,1.286,10.69,27.571,63.683,1.786,5.643,0.167,4.548,0.405,46.909,4.551,4.103,6.152,5.216,11.379,5.049,5.289,4.407,2.26
OTI-198611160pit,PIT,11 | 1986,MoonWa00,15.75,28.75,210.925,0.875,1.275,3.05,24.375,37.225,69.81,3.05,11.325,0.075,8.1,0.5,54.919,2.896,5.192,7.185,5.428,13.209,10.572,5.56,4.046,3.927
DEN-198611160den,KAN,11 | 1986,ElwaJo00,15.685,29.185,193.889,1.148,1.148,2.056,15.296,36.241,71.835,3.037,13.981,0.037,8.389,0.481,54.191,3.98,4.159,6.706,5.629,12.418,7.163,5.734,4.757,4.1
KAN-198611160den,DEN,11 | 1986,KennBi00,15.754,28.523,209.323,1.292,1.0,2.262,17.123,38.585,80.111,1.538,2.738,0.077,2.8,0.508,54.482,4.576,3.831,7.329,6.52,13.473,7.535,6.237,5.52,1.54
NYJ-198611160nyj,CLT,11 | 1986,OBriKe00,17.543,28.171,227.171,1.486,0.629,3.086,22.4,40.029,91.626,1.543,3.143,0.0,3.2,0.543,60.873,5.116,2.138,7.695,7.756,12.221,9.6,6.25,6.337,1.606
CLT-198611160nyj,NYJ,11 | 1986,TrudJa00,17.0,34.556,187.222,0.778,1.333,2.667,21.444,37.444,57.556,1.222,2.222,0.111,1.889,0.667,50.498,1.844,3.791,5.351,4.013,10.689,8.671,4.208,2.948,1.611
RAI-198611160rai,CLE,11 | 1986,PlunJi00,14.054,24.541,184.851,1.108,1.149,2.514,20.743,38.081,81.559,1.892,5.824,0.068,4.554,0.5,57.342,6.308,4.441,7.982,7.245,13.455,9.258,6.564,5.932,2.424
CLE-198611160rai,RAI,11 | 1986,KosaBe00,14.478,25.522,173.043,0.826,0.522,2.0,14.435,33.696,76.37,1.826,-0.261,0.043,1.913,0.478,56.744,3.048,2.315,6.201,5.769,11.767,6.819,5.253,4.832,0.217
RAM-198611160ram,NWE,11 | 1986,EverJi00,15.948,27.231,190.608,1.154,0.894,1.968,13.506,34.512,77.818,2.607,10.537,0.108,6.11,0.5,56.217,4.22,3.502,6.81,6.078,11.64,7.07,5.858,5.196,3.068
NWE-198611160ram,RAM,11 | 1986,EasoTo00,15.023,25.86,191.163,1.209,0.744,3.0,23.279,33.395,83.751,2.651,9.186,0.14,7.419,0.442,57.615,4.627,3.009,7.291,6.862,12.433,10.901,5.695,5.334,3.518
SDG-198611160sdg,DAL,11 | 1986,FoutDa00,21.0,34.959,276.246,1.762,1.5,1.631,11.672,38.254,84.778,1.197,1.213,0.066,1.508,0.5,60.186,5.065,4.546,7.986,6.953,13.404,4.423,7.326,6.365,0.491
DAL-198611160sdg,SDG,11 | 1986,PellSt00,12.1,19.9,152.9,0.4,1.1,1.7,12.5,30.7,77.73,2.6,17.1,0.0,7.4,0.5,62.843,1.146,3.327,7.833,6.565,11.163,4.582,7.154,6.004,4.091
WAS-198611170was,SFO,11 | 1986,SchrJa00,14.263,27.211,210.263,0.895,0.632,1.684,12.474,39.105,71.405,2.421,2.211,0.053,3.263,0.421,47.488,3.071,2.373,6.999,6.546,13.129,5.296,6.222,5.847,0.757
SFO-198611170was,WAS,11 | 1986,MontJo01,18.848,29.879,225.778,1.556,0.818,1.768,12.313,37.96,91.639,2.697,10.818,0.141,7.253,0.525,63.319,5.494,2.533,7.391,7.349,11.694,5.172,6.642,6.619,3.513
SDG-198611200sdg,RAI,12 | 1986,HerrMa00,12.632,21.842,151.0,0.684,1.316,2.105,18.526,28.579,61.368,1.211,0.263,0.053,1.105,0.526,51.745,2.785,5.064,6.284,4.562,10.844,7.867,5.047,3.573,0.249
RAI-198611200sdg,SDG,12 | 1986,PlunJi00,14.053,24.56,185.32,1.133,1.133,2.507,20.707,38.187,82.081,1.907,5.813,0.067,4.56,0.507,57.295,6.377,4.382,7.989,7.292,13.485,9.23,6.573,5.978,2.414
CHI-198611230chi,GNB,12 | 1986,McMaJi00,12.731,22.019,168.442,1.0,0.731,2.212,13.481,38.654,83.971,3.75,20.923,0.231,10.904,0.577,57.529,4.793,3.479,7.732,7.124,13.536,9.004,6.515,6.003,5.522
GNB-198611230chi,CHI,12 | 1986,WrigRa00,10.417,19.792,127.542,0.625,1.167,1.333,10.458,27.75,62.45,0.958,1.75,0.0,2.125,0.5,50.832,3.271,5.562,6.258,4.409,10.906,10.226,5.358,3.688,1.58
CIN-198611230cin,MIN,12 | 1986,EsiaBo00,13.417,23.75,180.944,1.25,0.75,1.583,13.833,32.917,81.522,2.306,6.472,0.111,5.306,0.472,55.42,4.434,4.137,6.933,5.959,12.269,6.866,5.833,5.16,2.78
MIN-198611230cin,CIN,12 | 1986,WilsWa00,7.857,14.667,82.524,0.476,0.905,1.476,11.524,20.952,55.033,1.0,1.048,0.0,1.619,0.619,47.985,2.518,9.571,5.25,1.446,8.9,11.482,4.077,0.493,0.629
CLE-198611230cle,PIT,12 | 1986,KosaBe00,14.5,25.875,173.667,0.792,0.583,2.167,15.625,34.417,74.746,1.792,-0.167,0.042,1.917,0.458,56.218,2.921,2.464,6.173,5.649,11.799,7.16,5.185,4.688,0.291
PIT-198611230cle,CLE,12 | 1986,MaloMa00,11.349,22.093,142.349,1.116,1.047,1.279,10.581,27.442,64.198,1.791,5.512,0.163,4.488,0.419,47.037,4.556,4.008,6.144,5.252,11.372,5.037,5.289,4.448,2.207
