key,opp_abbr,wy,p_id,seasonAvg_completed_passes,seasonAvg_attempted_passes,seasonAvg_passing_yards,seasonAvg_passing_touchdowns,seasonAvg_interceptions_thrown,seasonAvg_times_sacked,seasonAvg_yards_lost_from_sacks,seasonAvg_longest_pass,seasonAvg_quarterback_rating,seasonAvg_rush_attempts,seasonAvg_rush_yards,seasonAvg_rush_touchdowns,seasonAvg_longest_rush,seasonAvg_isHome,seasonAvg_completion_percentage,seasonAvg_td_percentage,seasonAvg_interception_percentage,seasonAvg_yards_per_attempt,seasonAvg_adjusted_yards_per_attempt,seasonAvg_yards_per_completion,seasonAvg_sack_percentage,seasonAvg_net_gained_per_pass_attempt,seasonAvg_adjusted_net_yards_per_pass_attempt,seasonAvg_rush_yards_per_attempt
DEN-198711080buf,BUF,9 | 1987,ElwaJo00,22.5,37.25,278.5,1.75,1.25,1.5,10.75,39.25,89.075,4.75,32.75,0.75,15.5,0.5,60.248,5.24,2.983,7.745,7.45,12.845,3.642,7.235,6.952,7.198
CLE-198711080cle,ATL,9 | 1987,KosaBe00,22.0,35.0,252.25,1.75,1.25,3.25,20.0,40.25,86.225,1.25,2.0,0.25,2.25,0.5,62.72,5.03,3.525,7.145,6.562,11.403,8.09,6.042,5.518,1.625
ATL-198711080cle,CLE,9 | 1987,CampSc00,12.75,25.0,172.75,1.5,1.75,1.75,11.75,32.0,78.95,1.75,2.25,0.0,2.25,0.5,51.67,6.628,6.007,6.885,5.508,13.318,6.752,5.92,4.732,0.582
CLT-198711080clt,SDG,9 | 1987,TrudJa00,14.667,24.667,212.333,1.333,1.0,1.333,9.0,42.667,92.7,2.667,0.333,0.0,2.333,0.667,59.367,5.54,4.347,8.617,7.767,14.54,4.617,7.93,7.047,-0.5
SDG-198711080clt,CLT,9 | 1987,FoutDa00,20.75,33.5,257.5,1.5,1.0,2.0,14.25,34.75,89.075,1.25,-0.25,0.25,0.0,0.75,63.095,4.615,3.192,7.76,7.245,12.34,4.915,7.035,6.52,-0.082
CRD-198711080crd,TAM,9 | 1987,LomaNe00,25.25,44.0,323.75,2.0,1.5,5.0,35.5,39.0,82.85,2.75,10.0,0.0,9.25,0.5,58.465,4.525,3.472,7.545,6.888,13.065,10.425,6.065,5.507,3.418
TAM-198711080crd,CRD,9 | 1987,DebeSt00,20.5,34.5,243.5,2.0,1.0,2.75,24.75,34.0,85.875,1.25,-1.5,0.0,-0.25,0.5,59.448,5.825,2.958,7.082,6.918,11.782,6.62,6.08,5.928,-0.5
DET-198711080det,DAL,9 | 1987,LongCh00,23.5,38.5,240.75,1.25,1.25,2.25,16.5,27.75,73.15,1.25,1.0,0.0,0.75,0.25,60.108,2.968,3.478,6.14,5.17,10.168,5.52,5.405,4.478,0.5
DAL-198711080det,DET,9 | 1987,WhitDa01,18.833,29.667,225.833,0.833,1.0,4.667,38.333,33.5,88.4,0.833,2.167,0.0,1.5,0.5,69.2,2.39,2.723,9.462,8.713,13.14,15.307,6.595,5.927,0.833
GNB-198711080gnb,CHI,9 | 1987,WrigRa00,10.5,20.0,130.0,0.5,1.5,2.0,16.5,26.5,62.95,1.0,3.5,0.0,3.0,1.0,53.26,2.63,7.145,6.59,3.91,12.38,8.0,5.555,3.385,1.75
CHI-198711080gnb,GNB,9 | 1987,McMaJi00,20.0,29.0,241.0,2.0,1.0,4.0,23.0,31.5,101.15,3.5,7.5,0.5,5.5,0.5,69.24,6.495,3.555,8.28,7.98,11.975,11.965,6.575,6.305,2.85
KAN-198711080kan,PIT,9 | 1987,KennBi00,14.333,25.333,224.333,2.333,1.0,3.333,19.333,48.0,91.767,0.667,0.333,0.0,0.333,0.0,55.86,9.597,5.12,8.44,8.057,15.137,10.303,6.977,6.633,0.167
PIT-198711080kan,KAN,9 | 1987,MaloMa00,14.25,33.75,168.25,0.75,1.5,2.0,16.25,29.25,54.05,2.75,3.75,0.0,4.5,0.5,42.65,2.285,4.168,5.038,3.62,11.77,5.588,4.315,3.0,1.165
MIN-198711080min,RAI,9 | 1987,KramTo00,17.649,29.298,208.636,1.281,0.885,2.036,13.801,36.132,82.529,2.531,9.778,0.099,5.634,0.502,58.943,4.437,3.173,7.052,6.511,11.759,6.66,6.141,5.649,2.92
RAI-198711080min,MIN,9 | 1987,WilsMa00,11.0,21.5,135.0,1.0,1.0,2.0,10.0,22.5,68.45,1.0,2.0,0.0,3.5,0.5,52.2,3.705,3.705,6.235,5.31,12.045,9.005,5.3,4.44,1.0
PHI-198711080phi,WAS,9 | 1987,CunnRa00,16.75,31.5,220.5,2.0,1.0,3.5,24.75,40.0,84.225,7.0,32.5,0.25,12.75,0.5,52.25,6.593,2.905,6.898,6.91,13.222,10.242,5.485,5.475,4.612
WAS-198711080phi,PHI,9 | 1987,SchrJa00,8.667,19.667,135.667,1.333,0.333,0.667,8.333,36.0,77.3,2.0,16.0,0.333,15.0,0.667,33.527,5.457,0.877,4.857,5.557,10.11,3.333,4.197,4.82,12.333
CIN-198711080cin,MIA,9 | 1987,EsiaBo00,19.25,32.0,276.5,1.75,1.25,1.75,12.75,49.25,90.975,5.0,13.25,0.0,9.5,0.5,59.892,5.568,3.645,8.55,8.022,14.192,5.482,7.7,7.185,3.438
MIA-198711080cin,CIN,9 | 1987,MariDa00,22.75,34.0,263.5,3.5,1.0,0.5,4.0,36.25,112.0,0.25,0.0,0.0,0.0,0.5,67.637,10.375,2.965,7.882,8.622,11.405,1.432,7.648,8.36,0.0
RAM-198711080ram,NOR,9 | 1987,EverJi00,16.25,34.0,172.0,0.25,1.5,2.0,14.5,26.75,47.375,1.5,6.25,0.0,4.5,0.5,48.44,0.715,4.422,5.038,3.19,10.812,6.41,4.22,2.482,2.125
NOR-198711080ram,RAM,9 | 1987,HebeBo00,14.25,26.75,162.25,1.0,1.0,1.0,4.5,27.0,72.7,1.5,13.75,0.0,11.5,0.5,54.058,4.015,3.27,6.2,5.533,11.412,3.482,5.858,5.215,9.75
SFO-198711080sfo,OTI,9 | 1987,MontJo01,21.667,32.5,252.167,2.667,1.0,2.0,15.833,36.0,109.25,2.0,5.167,0.0,3.333,0.167,65.732,9.055,2.43,7.908,8.627,12.13,6.552,6.873,7.488,1.342
OTI-198711080sfo,SFO,9 | 1987,MoonWa00,16.75,33.25,221.25,2.25,1.5,2.5,22.25,39.5,76.4,3.5,17.25,0.25,8.0,0.5,50.795,6.945,4.42,6.545,5.942,13.105,7.002,5.462,4.89,3.232
NYG-198711080nyg,NWE,9 | 1987,RutlJe00,5.5,13.75,63.25,0.0,0.5,1.25,10.5,8.25,53.45,0.5,-0.5,0.0,-0.5,0.25,30.072,0.0,1.088,3.185,2.698,5.485,13.435,1.74,1.282,-0.5
NWE-198711080nyg,NYG,9 | 1987,GrogSt00,14.0,24.0,216.0,1.0,1.5,1.0,7.0,28.5,74.7,3.0,11.0,0.0,7.5,1.0,59.26,4.23,6.61,8.79,6.665,15.425,3.45,8.19,6.095,4.5
NYJ-198711090nyj,SEA,9 | 1987,OBriKe00,19.0,29.25,234.25,1.0,0.75,5.75,40.5,40.0,90.6,2.0,7.0,0.0,6.5,0.5,65.01,3.315,2.503,8.093,7.63,12.31,16.605,5.602,5.235,3.938
SEA-198711090nyj,NYJ,9 | 1987,KrieDa00,13.75,21.75,169.25,2.5,1.25,2.25,19.75,27.5,101.725,2.0,7.5,0.0,6.25,0.5,64.36,12.108,5.398,7.958,7.948,12.468,9.335,6.36,6.325,3.292
CLE-198711150cle,BUF,10 | 1987,KosaBe00,20.2,32.6,240.2,1.8,1.0,2.6,16.0,43.0,91.58,1.2,3.0,0.2,3.2,0.6,61.48,5.764,2.82,7.386,7.268,12.076,6.472,6.504,6.432,2.7
BUF-198711150cle,CLE,10 | 1987,KellJi00,23.8,38.0,276.8,2.0,1.4,2.6,24.0,34.2,86.22,3.0,10.2,0.0,7.2,0.8,62.672,5.186,3.672,7.188,6.574,11.434,5.726,6.234,5.648,2.582
CRD-198711150crd,RAM,10 | 1987,LomaNe00,25.2,42.4,321.8,2.2,1.4,4.8,35.6,39.0,88.78,3.0,12.6,0.0,11.2,0.6,60.66,5.286,3.334,7.78,7.338,12.964,10.34,6.242,5.87,3.884
RAM-198711150crd,CRD,10 | 1987,EverJi00,16.4,34.0,178.0,0.6,1.6,1.6,11.6,27.8,50.62,1.6,8.4,0.0,5.4,0.6,48.752,1.748,4.714,5.218,3.446,11.026,5.128,4.564,2.88,3.4
KAN-198711150kan,NYJ,10 | 1987,SeurFr00,17.649,29.298,208.636,1.281,0.885,2.036,13.801,36.132,82.529,2.531,9.778,0.099,5.634,0.502,58.943,4.437,3.173,7.052,6.511,11.759,6.66,6.141,5.649,2.92
NYJ-198711150kan,KAN,10 | 1987,OBriKe00,19.8,29.4,232.6,1.0,0.6,5.0,35.6,39.0,94.18,2.6,10.0,0.0,7.2,0.6,67.342,3.318,2.002,7.98,7.744,11.814,14.534,5.794,5.626,4.03
MIA-198711150mia,CLT,10 | 1987,MariDa00,23.4,35.4,263.2,3.0,0.8,1.0,8.6,35.0,107.54,0.2,0.0,0.0,0.0,0.4,66.792,8.788,2.372,7.584,8.274,11.14,2.51,7.186,7.848,0.0
CLT-198711150mia,MIA,10 | 1987,HogeGa00,19.667,32.0,218.667,2.0,0.667,1.667,14.333,31.667,90.1,0.667,0.333,0.0,0.333,0.667,61.453,7.443,1.967,7.01,7.613,11.117,4.707,6.397,7.063,0.167
MIN-198711150min,TAM,10 | 1987,WilsWa00,13.4,24.8,214.0,1.8,1.8,2.6,17.6,49.0,95.8,3.0,9.8,0.6,6.2,0.6,62.956,25.176,7.588,13.758,15.376,19.772,17.468,7.596,6.91,2.7
TAM-198711150min,MIN,10 | 1987,DebeSt00,21.0,35.0,255.4,2.2,0.8,2.4,21.6,34.0,91.7,1.2,-1.4,0.0,-0.4,0.4,59.99,6.282,2.366,7.304,7.496,12.06,5.822,6.412,6.606,-0.6
NWE-198711150nwe,DAL,10 | 1987,RamsTo00,17.649,29.298,208.636,1.281,0.885,2.036,13.801,36.132,82.529,2.531,9.778,0.099,5.634,0.502,58.943,4.437,3.173,7.052,6.511,11.759,6.66,6.141,5.649,2.92
DAL-198711150nwe,NWE,10 | 1987,WhitDa01,18.571,30.857,221.143,0.714,1.429,4.429,36.571,32.571,78.757,0.857,1.857,0.0,1.286,0.429,65.706,2.049,3.839,8.836,7.517,12.884,14.166,6.234,5.034,0.714
PIT-198711150pit,OTI,10 | 1987,MaloMa00,14.2,33.2,166.0,1.0,1.6,2.0,16.2,28.6,54.32,3.0,5.8,0.0,4.8,0.4,43.152,3.118,4.624,5.042,3.586,11.658,5.682,4.306,2.952,1.632
OTI-198711150pit,PIT,10 | 1987,MoonWa00,16.8,33.8,216.6,2.2,1.8,2.2,20.2,41.2,70.74,3.6,16.6,0.2,8.2,0.4,50.08,6.668,5.202,6.336,5.326,12.814,6.142,5.376,4.404,3.286
WAS-198711150was,DET,10 | 1987,WillDo01,17.5,28.5,235.0,2.5,1.0,1.0,8.0,46.0,103.15,0.5,1.5,0.0,1.5,0.5,61.48,8.705,3.335,8.335,8.58,13.5,3.4,7.78,8.01,1.5
DET-198711150was,WAS,10 | 1987,LongCh00,21.8,36.4,236.0,1.2,1.4,1.8,13.2,29.4,70.76,1.6,0.4,0.0,0.4,0.4,58.8,3.088,4.21,6.462,5.186,11.028,4.416,5.874,4.632,0.266
ATL-198711150atl,CIN,10 | 1987,CampSc00,13.2,24.4,172.0,1.2,1.6,2.8,18.0,29.8,77.56,2.2,6.2,0.0,4.0,0.4,54.972,5.302,5.716,7.044,5.534,12.908,10.23,5.604,4.344,1.566
CIN-198711150atl,ATL,10 | 1987,EsiaBo00,19.0,33.0,266.8,1.6,1.2,1.6,15.4,43.6,85.98,4.4,13.6,0.0,9.8,0.6,57.644,4.994,3.456,8.072,7.516,13.888,4.912,7.224,6.68,4.25
PHI-198711150phi,NYG,10 | 1987,CunnRa00,17.0,31.4,230.0,2.2,1.4,3.6,27.0,42.6,83.22,7.0,42.0,0.2,19.2,0.6,53.412,7.21,4.26,7.248,6.774,13.556,10.48,5.714,5.278,5.976
NYG-198711150phi,PHI,10 | 1987,RutlJe00,8.6,17.6,97.2,0.4,0.8,1.6,11.6,12.0,58.66,1.2,0.2,0.0,0.4,0.4,36.786,1.212,2.082,3.96,3.268,6.608,12.414,2.598,1.954,-0.25
SEA-198711150sea,GNB,10 | 1987,KrieDa00,13.4,23.2,173.0,2.2,1.4,2.2,20.6,28.0,90.64,1.8,6.2,0.0,5.2,0.4,59.764,10.376,5.698,7.662,7.172,13.108,8.758,6.146,5.666,2.834
GNB-198711150sea,SEA,10 | 1987,WrigRa00,13.667,27.0,186.0,1.0,1.0,1.333,11.0,31.0,71.733,0.667,2.333,0.0,2.0,1.0,51.767,3.38,4.763,6.817,5.353,13.22,5.333,6.127,5.003,1.167
SFO-198711150sfo,NOR,10 | 1987,MontJo01,23.143,34.429,257.429,2.714,1.143,1.857,14.857,34.143,106.486,2.0,4.0,0.0,2.714,0.286,66.28,8.693,2.704,7.676,8.199,11.687,5.92,6.743,7.179,0.936
NOR-198711150sfo,SFO,10 | 1987,HebeBo00,13.8,25.4,167.4,1.2,1.0,0.8,3.6,29.2,78.9,1.6,16.0,0.0,13.0,0.4,55.246,5.212,3.616,6.84,6.256,12.264,2.786,6.566,6.002,10.3
SDG-198711150sdg,RAI,10 | 1987,FoutDa00,19.8,32.8,248.8,1.4,1.4,1.6,11.4,32.4,80.82,1.4,0.2,0.2,0.4,0.6,61.142,4.358,4.554,7.634,6.456,12.548,3.932,7.054,5.876,0.134
RAI-198711150sdg,SDG,10 | 1987,WilsMa00,10.667,21.0,141.667,1.333,1.0,2.333,14.333,29.333,75.133,1.0,4.0,0.0,5.0,0.333,51.467,5.803,4.137,6.74,6.04,13.197,10.35,5.447,4.8,3.333
DEN-198711160den,CHI,10 | 1987,ElwaJo00,20.6,35.8,255.4,1.6,1.0,1.8,13.4,41.6,85.64,4.4,28.0,0.6,13.2,0.4,56.864,4.858,2.386,7.282,7.18,12.784,4.732,6.63,6.526,6.358
CHI-198711160den,DEN,10 | 1987,McMaJi00,20.333,33.333,247.0,1.667,1.333,3.333,19.333,40.667,86.6,2.667,9.333,0.333,8.0,0.333,62.827,5.123,3.957,7.577,6.82,12.093,9.493,6.253,5.543,6.233
CHI-198711220chi,DET,11 | 1987,McMaJi00,20.5,33.5,263.0,2.0,1.25,3.25,19.5,43.25,92.15,2.5,7.75,0.5,6.5,0.25,62.56,6.048,3.702,7.97,7.512,12.772,9.148,6.655,6.225,5.05
DET-198711220chi,CHI,11 | 1987,LongCh00,22.0,36.5,238.167,1.0,1.833,1.667,12.833,29.5,66.017,1.667,2.833,0.0,2.833,0.333,59.36,2.573,5.31,6.507,4.632,10.995,4.118,5.938,4.115,1.472
CIN-198711220cin,PIT,11 | 1987,EsiaBo00,18.0,32.5,248.833,1.333,1.333,1.333,12.833,41.333,77.067,5.333,24.167,0.0,11.333,0.5,55.258,4.162,3.992,7.61,6.647,13.612,4.093,6.903,5.95,4.825
PIT-198711220cin,CIN,11 | 1987,MaloMa00,13.0,31.333,153.167,0.833,1.5,1.833,14.5,28.0,49.683,2.5,4.833,0.0,4.0,0.5,41.263,2.598,4.612,4.877,3.322,11.833,5.46,4.19,2.735,1.36
KAN-198711220kan,GNB,11 | 1987,SeurFr00,13.0,23.0,233.0,0.0,3.0,4.0,38.0,33.0,51.8,3.0,11.0,0.0,11.0,1.0,56.52,0.0,13.04,10.13,4.26,17.92,14.81,7.22,2.22,3.67
GNB-198711220kan,KAN,11 | 1987,WrigRa00,12.75,25.0,173.0,1.0,1.0,1.75,12.25,35.0,71.525,1.0,1.75,0.0,1.5,0.75,51.982,3.85,4.887,6.875,5.45,13.265,7.41,5.935,4.81,0.875
MIN-198711220min,ATL,11 | 1987,WilsWa00,12.5,23.833,194.5,1.5,1.5,2.5,18.167,43.667,89.567,3.0,13.667,0.5,8.167,0.667,59.482,20.98,6.323,12.317,13.665,18.497,16.143,6.933,6.362,4.083
ATL-198711220min,MIN,11 | 1987,CampSc00,13.0,23.833,171.167,1.167,1.5,2.833,18.5,32.167,77.783,2.167,6.333,0.0,4.333,0.5,55.333,5.212,5.557,7.195,5.738,13.077,10.608,5.683,4.46,1.888
NWE-198711220nwe,CLT,11 | 1987,RamsTo00,8.0,16.0,136.0,1.0,0.0,2.0,16.0,37.0,100.0,3.0,17.0,0.0,18.0,1.0,50.0,6.25,0.0,8.5,9.75,17.0,11.11,6.67,7.78,5.67
CLT-198711220nwe,NWE,11 | 1987,HogeGa00,20.25,33.25,218.5,1.75,0.5,1.25,10.75,30.25,88.875,0.75,0.75,0.0,0.75,0.5,60.955,6.257,1.475,6.73,7.318,10.815,3.53,6.27,6.905,0.625
NYJ-198711220nyj,BUF,11 | 1987,OBriKe00,18.833,28.167,215.833,1.0,0.5,4.833,34.667,36.0,94.367,2.667,8.0,0.0,6.333,0.5,66.725,3.523,1.668,7.65,7.605,11.417,14.675,5.482,5.47,3.247
BUF-198711220nyj,NYJ,11 | 1987,KellJi00,23.5,37.5,267.667,2.0,1.167,2.667,22.667,34.667,88.5,3.167,15.5,0.0,10.0,0.667,62.703,5.273,3.06,7.047,6.727,11.21,6.087,6.098,5.785,3.902
OTI-198711220oti,CLE,11 | 1987,MoonWa00,16.667,31.833,220.333,2.167,1.5,2.0,19.833,42.0,82.0,3.667,14.833,0.167,8.167,0.333,53.855,7.072,4.335,7.09,6.552,13.168,5.843,6.082,5.562,2.988
CLE-198711220oti,OTI,11 | 1987,KosaBe00,20.833,32.833,257.833,1.833,1.0,2.5,14.833,44.5,94.767,1.5,2.167,0.167,2.667,0.667,62.998,5.783,2.84,7.852,7.728,12.467,6.32,6.98,6.897,2.138
PHI-198711220phi,CRD,11 | 1987,CunnRa00,17.0,31.833,221.167,2.0,1.333,4.0,27.667,42.333,79.85,7.5,46.833,0.333,19.333,0.667,52.843,6.498,4.04,6.908,6.39,13.032,11.233,5.37,4.902,6.163
CRD-198711220phi,PHI,11 | 1987,LomaNe00,24.0,39.833,296.167,2.0,1.167,4.5,34.5,36.5,89.967,2.5,10.5,0.0,9.333,0.667,61.662,5.022,2.778,7.52,7.275,12.358,10.283,5.973,5.775,3.237
TAM-198711220tam,SFO,11 | 1987,DebeSt00,21.167,35.333,260.167,2.167,0.833,2.667,24.667,39.0,91.483,1.167,-1.333,0.0,-0.5,0.333,59.902,6.137,2.422,7.367,7.503,12.202,6.478,6.335,6.477,-0.667
SFO-198711220tam,TAM,11 | 1987,MontJo01,22.25,33.75,243.25,2.5,1.25,1.875,14.25,33.5,99.612,2.0,5.5,0.0,3.5,0.375,64.891,8.038,3.229,7.338,7.492,11.351,5.986,6.44,6.539,1.819
NOR-198711220nor,NYG,11 | 1987,HebeBo00,13.167,25.667,169.667,1.167,1.0,1.167,7.167,31.5,75.383,1.333,13.333,0.0,10.833,0.333,52.212,4.96,3.63,6.817,6.177,13.237,3.988,6.338,5.73,8.583
NYG-198711220nor,NOR,11 | 1987,RutlJe00,9.833,19.667,130.667,0.5,1.0,2.0,14.667,18.333,60.75,1.5,4.833,0.0,3.667,0.333,39.543,1.565,2.847,4.955,3.99,8.61,12.305,3.478,2.598,1.347
RAI-198711220rai,DEN,11 | 1987,WilsMa00,11.75,23.75,163.25,1.5,1.0,2.25,14.0,33.75,76.0,1.25,8.75,0.0,7.75,0.25,50.32,5.915,3.882,6.835,6.272,13.698,9.232,5.665,5.145,5.375
DEN-198711220rai,RAI,11 | 1987,ElwaJo00,20.667,36.5,269.667,1.833,1.167,1.5,11.167,40.5,85.617,4.5,29.167,0.5,14.167,0.5,56.137,5.298,2.822,7.488,7.28,13.36,3.943,6.945,6.735,6.465
SEA-198711220sea,SDG,11 | 1987,KrieDa00,12.667,21.833,161.667,1.833,1.667,2.333,20.0,26.833,82.483,2.167,7.333,0.167,5.667,0.5,59.803,8.647,8.082,7.552,5.643,12.868,10.077,5.937,4.287,2.903
SDG-198711220sea,SEA,11 | 1987,HerrMa00,17.649,29.298,208.636,1.281,0.885,2.036,13.801,36.132,82.529,2.531,9.778,0.099,5.634,0.502,58.943,4.437,3.173,7.052,6.511,11.759,6.66,6.141,5.649,2.92
DAL-198711220dal,MIA,11 | 1987,PellSt00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MIA-198711220dal,DAL,11 | 1987,MariDa00,21.833,35.167,251.667,2.833,0.833,0.833,7.167,35.333,100.867,0.167,0.0,0.0,0.0,0.5,62.523,8.303,2.467,7.272,7.822,11.593,2.092,6.94,7.467,0.0
WAS-198711230was,RAM,11 | 1987,WillDo01,15.333,25.0,210.333,2.333,0.667,1.0,7.333,44.667,111.2,1.667,2.333,0.0,3.333,0.667,61.357,9.507,2.223,8.537,9.443,13.88,4.02,7.907,8.76,1.333
RAM-198711230was,WAS,11 | 1987,EverJi00,16.0,32.667,174.0,0.667,1.5,1.5,11.333,31.833,53.583,1.833,8.333,0.0,5.333,0.5,49.602,2.098,4.57,5.335,3.698,11.022,4.89,4.692,3.135,3.278
DET-198711260det,KAN,12 | 1987,LongCh00,20.857,35.714,228.429,1.0,1.857,1.857,14.0,29.286,63.214,1.857,4.286,0.0,3.143,0.286,57.331,2.667,5.473,6.36,4.431,11.159,4.79,5.716,3.859,1.88
KAN-198711260det,DET,12 | 1987,KennBi00,11.6,21.4,169.2,1.4,1.4,2.8,18.0,40.2,76.3,0.6,0.2,0.0,0.2,0.4,53.172,5.758,5.83,7.932,6.462,14.896,8.606,6.732,5.434,0.1
DAL-198711260dal,MIN,12 | 1987,WhitDa01,19.375,32.5,229.25,0.75,1.5,4.375,35.625,33.875,77.062,0.75,1.625,0.0,1.125,0.375,64.595,2.076,3.928,8.544,7.191,12.704,13.436,6.124,4.892,0.625
MIN-198711260dal,DAL,12 | 1987,KramTo00,4.667,11.333,42.333,0.333,0.333,0.667,3.333,19.333,53.667,2.0,5.333,0.333,2.667,1.0,43.75,3.703,3.703,3.83,2.907,8.967,5.293,3.363,2.44,1.167
ATL-198711290atl,CRD,12 | 1987,CampSc00,13.857,25.429,177.0,1.143,1.429,2.857,18.429,32.714,76.7,2.571,12.143,0.143,7.143,0.429,55.184,4.876,5.171,7.033,5.681,12.803,10.22,5.601,4.459,2.961
CRD-198711290atl,ATL,12 | 1987,LomaNe00,23.143,38.429,291.429,2.143,1.286,4.571,34.0,36.143,90.571,2.857,8.857,0.0,8.286,0.571,61.424,5.733,3.334,7.699,7.346,12.68,10.856,6.067,5.774,2.746
BUF-198711290buf,MIA,12 | 1987,KellJi00,23.143,36.857,260.0,1.857,1.143,2.571,20.857,35.286,87.229,2.857,13.714,0.0,9.0,0.571,62.837,4.953,3.056,6.966,6.584,11.064,6.033,6.06,5.689,3.773
MIA-198711290buf,BUF,12 | 1987,MariDa00,21.857,35.714,253.571,2.571,0.857,0.857,7.143,36.143,97.214,0.429,-0.571,0.0,-0.286,0.429,61.65,7.483,2.48,7.203,7.583,11.659,2.15,6.87,7.231,-0.286
CHI-198711290chi,GNB,12 | 1987,McMaJi00,19.6,32.2,251.6,1.8,1.2,4.0,25.2,40.8,89.76,2.2,6.4,0.4,5.4,0.4,61.9,5.578,3.702,7.902,7.35,12.794,11.436,6.254,5.762,4.24
GNB-198711290chi,CHI,12 | 1987,WrigRa00,11.6,23.0,156.6,1.2,0.8,1.4,9.8,33.2,78.38,1.0,2.4,0.0,2.2,0.6,50.92,5.746,3.91,6.714,6.106,13.212,5.928,5.962,5.594,1.7
CLT-198711290clt,OTI,12 | 1987,HogeGa00,18.2,30.6,199.2,1.4,1.0,1.6,12.6,29.2,77.02,0.6,0.6,0.0,0.6,0.4,58.764,5.006,4.18,6.604,5.724,11.092,5.432,5.902,5.238,0.5
OTI-198711290clt,CLT,12 | 1987,MoonWa00,15.0,30.571,216.429,2.0,1.714,2.143,20.143,47.857,75.571,3.286,14.429,0.143,8.714,0.429,49.267,6.683,5.579,7.276,6.1,16.801,6.657,6.153,5.074,4.276
NWE-198711290nwe,PHI,12 | 1987,RamsTo00,10.0,21.0,159.5,1.0,0.0,2.5,12.5,33.5,91.35,2.0,9.0,0.0,9.5,1.0,48.075,5.05,0.0,7.77,8.78,16.125,10.725,6.335,7.235,3.335
PHI-198711290nwe,NWE,12 | 1987,CunnRa00,18.286,34.571,228.429,2.0,1.429,4.286,28.286,41.286,77.514,7.0,46.286,0.286,19.714,0.714,52.577,6.13,4.023,6.683,6.099,12.664,11.133,5.204,4.677,6.819
NYJ-198711290nyj,CIN,12 | 1987,OBriKe00,18.714,29.857,217.143,1.143,0.571,4.857,34.429,35.429,90.786,2.857,8.0,0.0,6.429,0.571,63.621,3.734,1.787,7.36,7.304,11.571,14.166,5.309,5.283,3.069
CIN-198711290nyj,NYJ,12 | 1987,EsiaBo00,19.714,35.429,271.714,1.143,1.571,1.857,16.143,42.429,74.314,5.571,24.429,0.0,11.143,0.571,55.45,3.567,4.23,7.626,6.436,13.614,4.74,6.836,5.686,4.666
PIT-198711290pit,NOR,12 | 1987,MaloMa00,13.286,30.857,159.0,0.857,1.571,1.571,12.429,29.857,50.829,2.429,10.0,0.143,9.429,0.429,43.021,2.737,4.973,5.17,3.48,11.99,4.68,4.581,2.977,4.094
NOR-198711290pit,PIT,12 | 1987,HebeBo00,13.714,25.857,173.143,1.143,1.0,1.429,8.857,30.429,76.243,1.286,11.143,0.0,9.0,0.429,53.747,4.78,3.64,6.87,6.189,12.976,4.847,6.266,5.626,7.071
RAM-198711290ram,TAM,12 | 1987,EverJi00,14.714,29.857,164.286,0.714,1.429,1.429,11.143,32.0,56.571,1.714,7.0,0.0,4.429,0.429,50.209,2.897,5.016,5.737,4.06,11.61,5.211,5.001,3.411,2.667
TAM-198711290ram,RAM,12 | 1987,DebeSt00,20.857,35.286,252.429,2.0,0.857,2.429,22.571,41.571,88.343,1.0,-1.143,0.0,-0.429,0.429,59.1,5.669,2.484,7.156,7.17,12.007,5.95,6.207,6.23,-0.571
SDG-198711290sdg,DEN,12 | 1987,FoutDa00,16.571,28.857,201.143,1.143,1.286,1.714,12.571,27.571,66.4,1.143,-0.143,0.143,0.0,0.571,55.131,3.559,6.08,6.476,4.451,11.453,7.22,5.584,3.834,-0.19
DEN-198711290sdg,SDG,12 | 1987,ElwaJo00,20.0,35.429,273.714,1.714,1.0,1.571,12.714,42.429,88.014,4.857,28.571,0.571,13.857,0.429,55.999,5.034,2.419,7.887,7.807,14.111,4.301,7.224,7.137,6.051
WAS-198711290was,NYG,12 | 1987,SchrJa00,9.4,23.0,141.0,1.2,0.6,1.2,14.6,32.8,68.16,1.8,11.8,0.2,11.2,0.6,37.072,4.144,1.396,4.726,4.928,10.698,5.042,3.806,3.976,8.7
NYG-198711290was,WAS,12 | 1987,SimmPh00,16.0,26.5,223.25,2.0,1.5,4.5,30.75,38.25,97.275,1.5,3.5,0.0,3.75,0.5,63.292,8.235,5.158,9.005,8.33,13.958,14.802,6.625,5.988,1.375
SFO-198711290sfo,CLE,12 | 1987,MontJo01,23.0,35.0,250.0,2.556,1.222,1.778,13.667,34.444,99.311,2.111,5.556,0.0,3.667,0.333,64.841,7.886,3.117,7.273,7.448,11.254,5.562,6.437,6.561,1.839
CLE-198711290sfo,SFO,12 | 1987,KosaBe00,20.0,31.857,257.714,1.857,0.857,2.143,12.714,43.714,97.943,1.286,1.857,0.143,2.286,0.571,62.24,6.056,2.434,8.141,8.256,13.133,5.417,7.394,7.543,1.833
